Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,6.38242738659756e-08,217.74169921875,15102,0.014418070204556,280.443115234375,5.71545505523682,0.394825369119644,1.24491226673126,144.426574707031,2130065.5,598405.375,180806.15625,223790.625,104368.28125,10735462,-89233088
AF4,-2.3295861240058e-07,113.748840332031,250,0.454995363950729,63.9232978820801,5.75256490707397,0.717597186565399,1.40480196475983,85.5844345092773,284698.875,137788.4375,77770.9765625,140103.34375,94664.3046875,2446426,-14636093
F7,-1.62751902621494e-07,88.3526306152344,899,0.0982787907123566,60.9379653930664,3.75103545188904,0.733138084411621,1.3487251996994,122.470062255859,236434.96875,162752.1875,103761.0703125,179004.75,77402.46875,2332540.5,-13037535
F3,-1.11692486370885e-07,119.269233703613,16678,0.00715129124000669,143.668151855469,3.19492626190186,0.562876462936401,1.28699278831482,102.792297363281,825618,312195.1875,176110.53125,264793.28125,109091.8515625,5498450,-38084188
F4,9.5736414351677e-09,313.4599609375,19713,0.0159011799842119,651.958679199219,5.40474081039429,0.352872431278229,1.20673882961273,146.130676269531,4360663,1287845.25,367734.5,441257.0625,172359.46875,25173452,-234433552
F8,3.29492820583255e-07,183.631362915039,15917,0.0115368077531457,219.637069702148,6.17961931228638,0.435872167348862,1.32687783241272,200.005615234375,1623562.375,412592.65625,135398.65625,190736,105025.5625,8421486,-68203000
FC5,-5.70429463664368e-08,99.9523620605469,19397,0.00515298033133149,73.7007141113281,4.21673583984375,0.649924218654633,1.39558863639832,393.766662597656,379482.90625,134345.671875,89401.1484375,149661.9375,76488.65625,2863133.5,-18167190
FC6,-1.34928512807164e-07,70.0573883056641,20171,0.00347317382693291,42.4068222045898,3.73623895645142,0.883292973041534,1.43323385715485,154.487991333008,142158.953125,75641.28125,63356.51953125,137978.265625,98525.765625,1623623.125,-8269426
T7,-6.90099994926641e-08,112.392868041992,12653,0.00888270512223244,64.6840286254883,5.25825214385986,0.736244678497314,1.35355353355408,127.409210205078,241291.328125,145149.21875,124833.9140625,193970.609375,79638.078125,2484385.75,-14329000
T8,-3.35077459112654e-08,113.728179931641,13460,0.00844934489578009,108.93238067627,4.20682430267334,0.673069477081299,1.25932502746582,323.616363525391,444130.15625,238803.484375,228709.734375,331088.03125,105547.8125,4183498,-26538600
P7,-2.13811333082958e-07,122.861389160156,13078,0.0093945087864995,86.0066452026367,5.85359573364258,0.643599987030029,1.29002118110657,540.476013183594,365115.28125,182316.9375,138304.859375,221662.15625,85377.6171875,3291034,-21130244
P8,-1.19670517051418e-07,136.373840332031,11533,0.011824662797153,231.779205322266,3.32289290428162,0.610475182533264,1.16083633899689,539.620544433594,928374.1875,576021.625,528097.25,708128.75,141714.875,8939165,-63084564
O1,1.11692486370885e-08,99.9160766601562,5695,0.0175445266067982,71.0410690307617,4.39183044433594,0.723740756511688,1.31493651866913,565.887512207031,266502.5,164978.96875,126519.3203125,221642.578125,90797,2727464.25,-15896969
O2,7.97803494378968e-08,100.936813354492,12147,0.00830960832536221,115.979820251465,3.3011257648468,0.761426568031311,1.32280147075653,276.854309082031,410967,219595.5625,182318.984375,405046.71875,174273.171875,4447950,-27584722
