Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,2.0527945941211e-14,153.4616,7314,0.0209818977303801,133.658179539986,5.95071154582463,1.06495960546206,1.80198936871225,554.117450577409,151981.121810829,71008.4759499355,35529.531126934,194666.490368029,35837.169253384,5221091.33729858,-37313923.3986062
AF4,1.38895761635522e-13,111.6668,31349,0.00356205301604517,164.12012951816,3.66303591247107,0.866026998437911,1.59912000548132,643.318476704437,137355.50098948,69020.2050107808,35342.8302403582,512867.874505393,64496.1251789757,6308441.17139779,-45140073.7692754
F7,4.42538171513872e-15,171.2824,487,0.351709240246407,133.783964351403,9.18131794331015,0.836551488925416,1.59731185305132,374.306691088415,86398.3700384448,30808.7139716964,21728.4000288211,376944.018135946,70054.0345341881,5181329.42440636,-40472225.9359098
F3,-2.64066598650151e-15,124.6157,2310,0.0539461904761905,109.889314469716,4.57860319268868,1.20336159272174,1.80906412329249,36.5065651091873,112562.2709089,63932.9325405601,25766.6069558854,197110.277159417,28142.5368771145,4246738.70710707,-27123284.4866167
F4,1.73344787465054e-14,315.8973,32721,0.00965426790134776,1265.00741573294,4.19406553303427,0.372453890661374,1.498028143723,19.6677392247696,932998.197266734,390885.054080279,183380.167605955,839294.583876889,168119.941352265,48602425.3123113,-525596462.088044
F8,-7.91485018044147e-13,342.4361,30611,0.0111867008591683,1157.18566438156,3.93610612397445,0.414304848492962,1.25965754857207,31.2761891922991,1164177.84417708,632928.293120089,250116.63881141,1590770.82387363,147158.877238841,44970254.9056551,-464906026.690551
FC5,-1.81248210115143e-13,224.7437,43,5.2265976744186,423.317067320451,3.64634084958048,0.664727221631234,1.48315045910208,408.689263720417,717547.706738487,495157.252599532,183402.504279787,972833.257392486,154627.928363503,16220627.4928422,-133970054.271786
FC6,5.62831875288378e-15,149.2309,16800,0.00888279166666667,215.746378108798,6.11316560429386,0.655025099125258,1.58973763100237,588.49840044511,120269.502706481,23211.4575645553,17424.2016601979,381187.079910739,68607.0306417611,8274870.92420755,-72320770.9121165
T7,7.97811025418675e-13,256.9234,3262,0.078762538320049,606.302626636843,4.61393683846033,0.573174768004744,1.39585050871723,373.050046710812,595048.785337287,447345.037592709,269839.409210374,1271558.12147302,185328.242933174,23230284.0362572,-210298914.60948
T8,1.16626566189706e-13,239.2311,33561,0.00712824707249486,339.572261652252,13.7060517351421,0.691549928770969,1.30634817078173,215.977436139717,343275.82551816,297582.218681354,73704.6949658845,1294012.06033476,85616.0183874802,13013028.9793223,-112747108.432059
P7,3.32419279224777e-13,213.3332,31200,0.00683760256410256,382.879697902639,3.7682600588497,0.676201783730529,1.42089561255419,51.6297398736962,599209.35533746,314666.151414875,148974.610144613,1036336.02109909,128890.672978908,14700534.7699919,-121030390.394685
P8,1.83925283708099e-14,337.1795,36227,0.00930740883871146,982.895570497696,5.18385289331611,0.444681763773797,1.37104443908766,0.718652364588146,937209.909343472,524661.683470602,227515.183182475,1299320.05781346,172697.907234529,38451242.2317364,-396366839.347422
O1,-7.20341211476754e-15,89.7432,18632,0.00481661657363675,80.6546610317343,3.95450491784137,1.02615693887766,1.51136702421057,384.717981228561,65740.7723958994,28646.7903799952,20187.2448570154,434766.159235585,73691.6434377788,3091500.35339227,-18376848.549625
O2,6.00183107460981e-14,120.2563,9766,0.0123137722711448,206.270152963988,2.75433475334804,0.856141635167756,1.30189268261336,173.090487188968,217600.979987333,168866.419072745,56271.3750109865,1219177.94202004,92010.1011368999,7894744.87590043,-54644627.1505542
