Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,3.57017057694975e-07,372.091796875,23763,0.015658451244235,1192.35302734375,5.44358921051025,0.223487213253975,1.13448333740234,134.573181152344,9242335,1282264.25,289851.0625,281944.46875,114227.953125,45644564,-474820576
AF4,1.46795841260428e-07,214.345336914062,53,4.04425144195557,206.005569458008,9.27707099914551,0.425607442855835,1.36427843570709,240.369842529297,1393020.75,279038.1875,102118.7890625,156857.9375,102207.921875,7882215,-66450988
F7,5.67188385147688e-09,139.157257080078,5645,0.0246514175087214,101.405014038086,5.48181772232056,0.599289953708649,1.33323132991791,247.330596923828,550231.1875,199447.1875,130524.0703125,200234.96875,83788.875,3899120.75,-26052488
F3,1.67538729556327e-08,230.734344482422,54,4.27285814285278,238.787780761719,11.8437442779541,0.44576621055603,1.2706139087677,128.201324462891,1612026.875,342238.25,194007.015625,276109.53125,112137.25,9154220,-76482688
F4,4.7229966071427e-07,946.756469726562,1667,0.567940294742584,6675.26611328125,8.12205123901367,0.132427379488945,0.999912738800049,50.8762512207031,48793804,2625709,548307.75,520342.4375,162932.03125,255649264,-3297944576
F8,-2.87209243055031e-08,382.640655517578,101,3.78852128982544,833.14208984375,9.07361793518066,0.256693422794342,1.2481392621994,7.47929716110229,6529098.5,982483.875,205352.96875,228008.84375,120021.453125,31879868,-327021056
FC5,-5.26550287816008e-08,237.186019897461,18369,0.0129122985526919,358.106750488281,10.4154462814331,0.333809792995453,1.3476437330246,301.374694824219,2390965.75,270183.53125,138148.609375,193168.15625,93998.5,13764514,-132308856
FC6,-1.06905666541479e-07,213.218505859375,42,5.07663106918335,82.9845733642578,22.6003093719482,0.654454171657562,1.44399070739746,14.5311136245728,429316.125,91111.0859375,65132.71875,138071.3125,107050.015625,3175516,-23420768
T7,-9.96257085716934e-08,171.068161010742,28617,0.00597785087302327,152.956817626953,8.02420997619629,0.507772386074066,1.32879590988159,80.6604919433594,1008701.9375,260014.53125,169538.171875,221658.75,77330.359375,5868316.5,-43890068
T8,1.27648547731951e-07,177.978546142578,8585,0.0207313392311335,243.232666015625,5.96625232696533,0.472474664449692,1.20307910442352,168.220199584961,1659020.5,364511.625,342551.625,369148.5,102475.3515625,9310773,-73893904
P7,1.64546971603841e-08,240.225189208984,15495,0.0155034000054002,219.232330322266,9.95760726928711,0.425267428159714,1.2009836435318,175.591018676758,1478132.875,349700.40625,203207.265625,279925.34375,78609.78125,8423223,-68947456
P8,-4.06381133188916e-08,248.116882324219,3897,0.0636686906218529,470.455413818359,4.85407590866089,0.457586765289307,1.11304068565369,45.8708305358887,2806107.5,782686.625,715203.5,841283.75,141641.71875,18036036,-152213312
O1,1.1348754469509e-07,171.517684936523,6013,0.0285244770348072,142.005249023438,7.33238983154297,0.538327991962433,1.28953218460083,3.42068457603455,846657,263442.34375,164142.4375,247833.296875,94816.2421875,5459028,-39602360
O2,-1.40413405347317e-07,237.893249511719,23383,0.0101737696677446,264.515960693359,6.57368516921997,0.503760099411011,1.27783858776093,213.656143188477,1599801.625,336901.625,268162.5,444737.09375,152562.484375,10139086,-81817368
