Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-7.50442500384504e-15,269.704,22022,0.0122470257015712,387.584374476537,5.93499358435633,0.66500735235178,1.69266829663655,43.7270356721666,733171.729232963,460394.81808227,153069.77981934,457069.405094439,88216.1297718949,14864696.5524101,-131067016.769353
AF4,5.83413318120706e-15,204.295,9171,0.0222761967070112,402.782610009686,3.6792007994964,0.615167344905728,1.31223949261021,50.7555592717755,475176.443658376,271747.30495689,237932.063963722,1107143.19256923,163281.095475845,15411837.6051459,-130060089.981389
F7,-1.60817598795269e-14,261.8974,15959,0.0164106397643963,587.579715662575,5.31565991853589,0.519984607540116,1.56104288143998,39.5834214860031,357237.970999482,226550.947836989,195210.435342337,704065.814349725,120956.374199665,23499779.6523774,-231032722.099602
F3,-7.55643587020832e-15,225.7166,6627,0.0340601478798853,384.15706088879,6.15647818577976,0.618041370170617,1.50092364778006,245.691084934475,257923.289796118,202626.440407329,212277.417555144,749357.945471685,143046.805548613,15167068.0412225,-136851460.57606
F4,-1.46978993280753e-14,398.5186,1297,0.307261835003855,2174.69205232691,3.98075905980167,0.302016046284362,1.30722788697757,6.35758534627727,3179751.36504618,698008.503237478,532894.190604191,1368408.27968269,202108.450447215,84042930.5980987,-946132347.389118
F8,3.32052231110728e-15,394.9502,160,2.46843875,1594.1460064165,5.48703543152487,0.35524109935842,1.33687290906305,0.79148437278016,3366189.89676909,875962.6419221,596797.058207522,1230585.27771828,224178.472083213,64757013.4351445,-716149192.124304
FC5,5.82640585249023e-14,274.4215,14739,0.0186187326141529,823.411597742908,3.57877405880786,0.491985958114201,1.33117563952058,56.1986317395113,2010075.09953747,693281.060232952,537906.280797463,1302287.53826352,219279.362516464,31953169.1605105,-300486451.097524
FC6,3.55011313548234e-15,187.5109,26711,0.00701998801991689,304.920042730104,4.83050536437805,0.697971455309571,1.45184190949605,336.741075589193,338026.575175155,176147.627302813,224422.076195196,836979.458045886,164344.336116289,11683319.4889464,-95950035.5021019
T7,-7.54454767218243e-14,277.7229,23361,0.0118883138564274,1037.73675383154,3.18087198789714,0.44005514098708,1.34931444738729,30.9155645351404,1861664.09551806,786296.205123843,634088.168849065,1216906.55766323,215052.149878888,40048904.5562117,-394925681.533858
T8,5.5254858399598e-14,280.0957,459,0.610230283224401,673.300859897356,3.87728480447379,0.475420990042201,1.6197243233411,231.754571906842,573988.637174798,387640.179193691,226658.802854421,511010.500054507,137969.099155106,26308554.0885741,-255335455.666812
P7,-5.25138857422531e-14,278.5475,1738,0.160268987341772,829.124804909989,3.70893414542368,0.487791193006581,1.33416870574761,25.4221706917298,1770628.91586387,622073.877593353,547889.092378595,1305705.24499194,201715.960918188,33142291.6822478,-319244493.043179
P8,-9.22197241363595e-14,737.7061,245,3.01104530612245,4319.25381299694,9.22028058562621,0.214938177803054,1.3436375931958,3.51315635985684,2215203.52471224,778862.77026687,568862.175570993,1247266.91482421,222213.332949517,168207872.36326,-2158046967.16739
O1,8.84481933126449e-15,159.7501,760,0.2101975,270.343824408336,3.39816480750124,0.751719327170649,1.47091482189999,385.780087838214,343741.592793859,208294.736340773,224588.130332273,829534.000839515,158250.096916549,10360487.6189405,-78783069.0822696
O2,-6.92487535008275e-16,158.3106,29946,0.00528653576437588,350.123618000322,3.91040120302036,0.657423969263372,1.37922689937893,380.663002527826,468837.974657769,396301.676633299,233263.125645507,971835.389889856,151404.367174338,13847007.1710733,-114949489.463888
