Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,3.82945657406708e-08,102.348861694336,11595,0.00882698222994804,88.666633605957,3.55094885826111,0.926668465137482,1.69911730289459,365.778350830078,430174.125,187650.734375,102508.0390625,165311.5,68039.546875,3396675,-19884240
AF4,1.98653069105603e-07,163.529724121094,11955,0.0136787723749876,134.242599487305,6.48999118804932,0.611296892166138,1.52145159244537,214.137329101562,849908.125,220867.953125,96368.4453125,161514.84375,110066,5267786,-39061920
F7,-1.02118846712074e-07,117.837448120117,4470,0.026361845433712,121.158958435059,3.88602042198181,0.591384172439575,1.30012536048889,245.556457519531,647762.875,253083.96875,161450.15625,235923.0625,102732.015625,4690620,-31727418
F3,-5.27547534545647e-08,199.473434448242,21474,0.00928906723856926,319.345031738281,4.30038690567017,0.485537230968475,1.26430869102478,16.1855278015137,2079871.125,628817.125,378403.875,434496.4375,155630.5,12507663,-101602504
F4,3.2709942843212e-07,173.126861572266,30074,0.00575669575482607,281.643402099609,4.23823738098145,0.425477236509323,1.30551671981812,363.511138916016,2069380,423375.78125,164340.484375,250125.03125,134953.09375,10794741,-89795000
F8,1.24856242678106e-07,272.6552734375,11048,0.0246791522949934,432.465576171875,5.99602651596069,0.455158174037933,1.26822912693024,36.2582931518555,2864486.25,858005.875,471477.125,495966.65625,182888.921875,16560884,-141338416
FC5,-1.38019998985328e-07,135.328338623047,10,13.5328340530396,106.810974121094,3.97940969467163,0.706145644187927,1.34869682788849,291.486694335938,514212.1875,200625.65625,142131.296875,273929.25,145765.640625,4102948,-26217030
FC6,1.8748380625766e-08,76.8957595825195,4213,0.018252020701766,50.5687866210938,3.8427197933197,0.901248812675476,1.39860272407532,222.828598022461,175818.75,84004.921875,65340.9140625,175582.453125,132171.375,1935340.375,-10054415
T7,-7.12039565087252e-08,125.098472595215,18134,0.00689855916425586,186.753662109375,3.43644428253174,0.701082587242126,1.33591639995575,48.7946548461914,701006.5,458535.375,374465.8125,463023.46875,230496.46875,7152331,-48521920
T8,-5.86385553447144e-08,86.4857025146484,11608,0.00745052564889193,69.2560882568359,3.70908761024475,0.841314375400543,1.41814136505127,216.298294067383,264518.59375,116636.8203125,118758.546875,199462.984375,142643.53125,2652423.25,-14922663
P7,3.02168068344599e-08,123.477989196777,7023,0.0175819434225559,123.030693054199,3.87457346916199,0.759435415267944,1.33605360984802,196.021118164062,475421.71875,239555.03125,203769.625,359142.8125,208603.53125,5009087,-33075918
P8,3.2709942843212e-07,148.448608398438,4396,0.0337690189480782,258.645446777344,3.5280544757843,0.594576954841614,1.32447373867035,319.850219726562,1187193.125,469059.25,372056.71875,488430.5625,217484.3125,9979430,-75465904
O1,1.22861735007973e-07,108.748199462891,9130,0.0119110839441419,74.6472320556641,3.92483806610107,0.813023328781128,1.37843978404999,436.118530273438,273422.84375,118740.375,85554.078125,229713.21875,157164.40625,2904667.5,-17162260
O2,4.62725999739177e-08,80.8570709228516,2737,0.0295422244817019,55.5599365234375,3.70023345947266,0.956426918506622,1.48409903049469,220.678955078125,188541.296875,82596.859375,69429.1484375,179496.984375,146431.25,2127004,-11132402
