Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,8.22626152772974e-15,570.7921,22248,0.0256558836749371,1092.08377842824,24.5785572463695,0.203724314709827,1.39055566354718,121.39157922517,1872926.94794767,344169.070716819,132258.595363547,172075.003823894,124739.715455259,41987561.0813558,-501729804.058707
AF4,6.26619487821061e-15,953.7412,15971,0.0597170621751925,1883.21564858425,31.4164269040908,0.19560090505002,1.28475555622894,13.258944102207,4511330.76874045,797289.119677073,337647.88415216,347970.842904134,163123.983541663,72230612.4716209,-901451584.121064
F7,1.1516691837584e-15,302.677,16182,0.0187045482635027,268.189730648458,13.3036068098846,0.40192338797234,1.41343628315526,27.1557442370567,622112.946356561,172042.650692686,119250.747317603,176085.945604234,125073.082896917,10321637.4058634,-97788455.5476925
F3,-2.22966126025132e-13,507.8216,224,2.26706071428571,529.372910373842,57.1930116393935,0.323660563762265,1.47820928439251,62.1378748419066,1376833.14921081,273399.933572613,142898.59575236,196010.62569506,129241.241730188,20296430.4737929,-233766816.41684
F4,4.15670843975353e-14,2153.4571,144,14.9545631944444,9014.46456931828,120.849320870292,0.104045556362737,1.26350098498459,41.7778524276588,9343558.69550604,1050390.90966193,415147.51060753,464312.181771747,224279.006692104,345396511.230038,-5502376355.8738
F8,1.60951341023061e-14,721.224,983,0.733696846388606,2456.337325408,12.0031355449849,0.181492499668422,1.29139753850321,12.3564116862605,6879320.29267783,756316.633824645,333185.455565093,383252.630583325,195997.158177216,94345847.8723618,-1165871802.47688
FC5,3.78341902174049e-15,1432.5014,118,12.1398423728814,6290.83809159216,38.6167955478195,0.0966483210456014,1.36608312850958,6.28031267767807,5522556.59881106,220354.012202888,118904.543439818,234075.88533014,166481.010327127,240677107.017234,-3638868432.12163
FC6,-1.34827954626631e-14,1973.6517,4722,0.417969440914867,14926.4635582974,25.7539753256205,0.0690039023804977,1.36800334135162,4.28989733367594,4319816.05757665,206561.608291711,120746.490773697,288348.03809992,206548.10715386,571041796.427523,-8804887804.98023
T7,-6.42705705774848e-16,267.8705,322,0.831895962732919,296.783691396994,16.1551078687218,0.419159888698656,1.37938499532503,223.990029490676,469704.858798149,219294.706144397,162422.112936695,246128.703364953,143606.543085677,11365091.990088,-108302955.056486
T8,-3.3257233977436e-15,1419.3208,440,3.22572909090909,3673.97043172321,84.6363114351448,0.130994969769321,1.34495295635148,81.6748439169084,2418001.76303812,329561.588638557,251900.273348601,271336.156933991,171421.864543377,140555670.261981,-2089390042.77731
P7,4.51305717557968e-15,324.0025,321,1.00935358255452,302.619993624238,27.5559554399609,0.454144482414636,1.36362104664024,236.99555537066,534125.634148062,213373.17492357,187712.466281224,314303.747836886,171746.076341953,11602205.6256853,-112003266.661466
P8,-3.72992213062397e-16,686.564,494,1.38980566801619,1306.84329511891,32.7471373803951,0.237232272939918,1.35635016637129,46.9383082614711,1222655.06244078,353148.698385152,287809.736906072,329980.185387106,205918.624250697,50004835.0990954,-628583997.518654
O1,-2.54630341467099e-15,618.0034,1638,0.377291452991453,2680.93047548497,11.3051203349682,0.180862354983615,1.34086783851614,62.9278931451823,3862785.25415162,428742.068320471,187130.552075549,438049.834595439,229153.398544227,102880002.63732,-1289718078.27033
O2,-4.28435796605656e-14,683.8147,517,1.32265899419729,2394.59148413376,19.1627785793031,0.21060332844586,1.37443799311859,48.4185094849386,838076.174319359,247118.51449608,179286.000678931,527494.018326761,298228.434122109,91675812.6300114,-1196171579.0409
