Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-3.37715471445312e-13,2640.6411,188,14.0459632978723,29800.2613164437,20.1985856594753,0.0390314112425427,1.06173562348835,21.8979478005578,17197107.0673533,679650.97319504,174953.088475657,139358.026123024,80831.0654389974,1141220420.0159,-18267787399.5427
AF4,-6.51621854294267e-14,1752.0515,5974,0.293279460997657,15504.52272884,17.4745467831115,0.0437483858491103,1.12765686161073,37.6530983996249,12698138.0177337,359617.284229482,110963.931393396,85273.3104853436,53429.6748562609,593678486.082698,-9074216279.60644
F7,-3.37922028886012e-15,871.7947,28352,0.0307489665632054,2576.34026284343,34.5624073232688,0.0926078372397657,1.31127272369346,50.6665644275388,2356389.32720341,170700.296722919,87079.7597629229,85538.275461052,56318.3831819227,98822459.0146034,-1341391372.26364
F3,5.37049345819722e-15,469.2312,43,10.9123534883721,472.094599859147,23.0889214507707,0.201478953981054,1.46025289213026,3.40036318967053,970628.609876226,81239.7727337532,43717.1001334595,67343.5404193266,45534.7247462667,18100049.9921296,-201119331.681919
F4,-1.34812165613628e-13,1543.2051,1332,1.15856238738739,6803.06901615801,25.6365409806171,0.0831368356055561,1.25199673509037,37.6095558904237,8443294.19733106,424537.714933264,185068.003196731,181934.578721887,116520.792827412,260361182.419285,-3763803096.24411
F8,5.43216348545654e-15,2325.7695,248,9.37810282258065,8759.01994960538,75.1147583042615,0.0635348841816041,1.27360501577486,20.2132325056702,4210217.35364573,315880.579329801,146956.804144163,142603.635327256,90078.3785771949,335273668.419858,-5306767609.833
FC5,-6.43448718151466e-15,870.6411,2355,0.36969898089172,4988.96504585991,10.0474936127017,0.0775617211522542,1.32087654063246,68.3803306879307,4322064.59294367,197626.954945323,89961.0987591252,106767.695134678,83076.715974185,190951453.462186,-2596309211.71657
FC6,-2.2914501694909e-15,526.1539,1194,0.440664907872697,1705.02864275035,12.1203637739266,0.115024836571199,1.38759364171678,104.541815337486,1417987.49362424,107823.610373236,56547.5595789617,79728.51672951,67352.7583215344,65249416.0539673,-821128950.363568
T7,1.12937881245985e-16,606.0256,42,14.429180952381,835.931099992728,18.9710307116092,0.183110664010847,1.3528980504165,2.77084087987322,1514982.02493139,109832.885337272,98475.5350840916,116445.98746853,77948.650292641,32057516.7180308,-377154972.738395
T8,-1.80254802567605e-15,1432.0511,1217,1.17670591618735,8515.82650121966,29.6470039683006,0.0645861641992845,1.29965112616439,39.9756068055533,2365684.15280933,160793.500983989,198139.444808501,146490.921049335,93721.9863698745,326262770.51061,-5013710282.10299
P7,4.33324818043805e-15,690.2559,24089,0.0286544024243431,1203.30533510502,18.5170856118005,0.13729627489448,1.35871339867695,2.61343166343465,1666267.11573928,110227.919743824,68927.5646635787,92072.7052965699,62013.3441129654,46032736.1699099,-556767759.275589
P8,1.69221068774823e-14,861.9231,4505,0.191325882352941,2235.12103609566,26.1813722476956,0.143694137934013,1.34802309277355,69.6224625145982,2555325.26773874,123989.297557344,145686.34356137,198172.246084479,133116.887273787,85511119.4018717,-1143160871.72373
O1,4.99304317087512e-16,727.9491,4485,0.162307491638796,1575.42439252518,22.8355289394815,0.203226261973404,1.38234385400081,65.2957225162198,1120426.56105625,85765.0612709663,60226.8623005055,301311.903210606,190882.858841619,60275244.768017,-768282235.117048
O2,-7.31124178592428e-16,559.7434,43,13.017288372093,867.202177955908,16.4256036523246,0.189661864665274,1.35794869356477,3.16780598245927,1593846.61662982,135600.642692348,75818.9576716216,136990.988210563,90499.6151528867,33176394.7740231,-387831054.732611
