Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-1.69134338534604e-07,908.14599609375,2848,0.31887149810791,2340.41772460938,19.3487358093262,0.205168262124062,1.21437525749207,36.0211181640625,13732654,1442244.75,453284.21875,461000.1875,218454.6875,89540376,-1107353856
AF4,3.1912139597523e-09,854.279235839844,2838,0.301014542579651,1855.31530761719,19.5661029815674,0.223164439201355,1.21599018573761,39.8399772644043,12988865,1659461.5,367606.9375,394810.34375,206259.4375,70976712,-844453248
F7,-7.65891314813416e-08,896.677978515625,12725,0.0704658553004265,752.98828125,73.289665222168,0.25750133395195,1.34454751014709,52.3411293029785,5711603,416171.5625,124032.5703125,192029.890625,140671.59375,28809348,-353669472
F3,-5.90374575892838e-08,499.625244140625,34,14.694860458374,265.625946044922,63.7543487548828,0.463431030511856,1.38398265838623,102.122543334961,2020685.875,281840.4375,199749.734375,233814.203125,158892.484375,10164740,-99390016
F4,-2.904004645643e-07,977.491088867188,2784,0.351110309362411,2048.98413085938,23.1069927215576,0.23356893658638,1.25706100463867,37.0140113830566,12414600,1220154.875,532636.1875,527284.8125,264256.375,78603352,-961977728
F8,3.07154323309078e-07,871.620849609375,21743,0.0400874242186546,1766.64562988281,20.7900505065918,0.236140236258507,1.23849964141846,94.4989318847656,12065510,1271681.875,450014.25,456643.625,228745.6875,67630016,-803223168
FC5,-1.35626592623339e-07,545.756774902344,53,10.2972974777222,458.142333984375,52.0446434020996,0.320170283317566,1.38537549972534,60.0009117126465,2151855.75,221916.4375,95976.796875,179509.71875,146832.96875,17580382,-199840448
FC6,4.94638143777593e-08,614.496154785156,115,5.34344482421875,471.685394287109,100.094566345215,0.323617249727249,1.37909352779388,86.6873092651367,1286284,151453.8125,102787.0859375,204378.59375,155825.71875,18069666,-214290848
T7,-1.99450855831174e-09,591.571899414062,46,12.8602590560913,235.126052856445,155.032424926758,0.452803641557693,1.36065602302551,165.388580322266,1267693.25,168149.640625,136161.046875,209334.40625,151403.375,9003717,-95704096
T8,-2.23384972741769e-08,813.570251464844,24255,0.0335423722863197,1061.71630859375,60.7215843200684,0.213618338108063,1.32087981700897,29.3458099365234,4247964,227819.90625,170012.765625,199735.9375,143298.96875,40617972,-536838848
P7,4.18846823890817e-09,810.274597167969,12727,0.0636657997965813,521.630859375,96.6437454223633,0.312034338712692,1.36391031742096,63.6164741516113,3741550,303912.1875,129852.734375,210893.921875,141122.3125,19972168,-236995168
P8,9.57364179043907e-08,635.455993652344,15538,0.0408968962728977,571.42919921875,57.5923385620117,0.324267864227295,1.35418903827667,46.5887870788574,4032169.5,347591.71875,191979.6875,235888.828125,184106.8125,21865928,-254639696
O1,-8.29715602890246e-08,547.455200195312,61,8.97467517852783,698.221496582031,25.4664039611816,0.336663991212845,1.36112070083618,212.457122802734,4161471.25,334750.625,156590.53125,332629.375,249360.53125,26732564,-289295840
O2,-2.48914687972501e-07,446.294738769531,71,6.28584146499634,267.722503662109,62.2644920349121,0.529710710048676,1.37225270271301,256.1171875,1453055.125,206000.359375,144626.25,327929.65625,240458.15625,10253719,-100230832
