Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,9.87002780852245e-14,250.5129,11079,0.0226115082588681,623.206256759007,6.59101280106629,0.350799340170754,1.39656293082473,144.979125099178,260376.933317426,88235.2987975477,63386.1741299135,237736.940795987,320758.376846526,24078657.1988772,-252790811.218027
AF4,-1.92024118613239e-14,201.7949,1682,0.119973186682521,275.529246107423,5.29212662067852,0.503740102103689,1.40377632538123,12.5990692379608,182615.78166723,83180.5451661414,60668.7831387916,242453.293646692,255886.606710951,10558480.5179663,-95482823.7312891
F7,-9.71414381190793e-15,266.1538,264,1.00815833333333,527.522629094594,8.20612878616181,0.357740883117603,1.39865951041862,23.9408993435551,173320.572806403,59542.5294820156,68964.6318023424,218810.480157974,262494.803821587,20182701.5493218,-211142271.599888
F3,-2.57251689131808e-13,360.2567,834,0.431962470023981,1030.36904968328,8.47108016563264,0.317311553385531,1.33940483919715,13.9883903024381,248777.746418423,109005.906586827,88213.4973562244,486817.486632139,329138.030651269,39600420.2616101,-447346774.970846
F4,-1.56255502802833e-14,321.7947,9559,0.0336640548174495,1386.07569245213,5.08885174568593,0.29184117777144,1.33578395579634,6.34330519362521,497742.506166228,206436.098936256,133999.86400771,669667.092595395,244668.480348618,53288139.6068748,-600327936.993122
F8,3.60231718506354e-13,384.8718,35693,0.0107828369708346,2428.64292903707,5.13378040765098,0.247558434946917,1.3085502781427,4.72805907261509,442463.369515898,199552.750157665,126046.909076953,1032479.95226722,153941.398316078,94822721.625384,-1147219954.25227
FC5,-3.00171056054789e-13,526.9232,14471,0.0364123557459747,2933.01706767208,10.2473912600872,0.218301601273572,1.30822935946438,7.55057233218414,363094.070328045,162436.799321938,109819.578617767,940328.283229483,191789.693240336,112582711.716231,-1419393501.78522
FC6,-6.83025272392041e-14,303.8461,33518,0.00906516200250611,1717.95825505193,4.57268000182357,0.282542532241118,1.27309211940549,278.32471602362,251643.545730816,144068.160433421,72033.5742828697,1116249.46712051,93126.229008479,66770255.2145309,-773194629.106374
T7,3.44132126329788e-13,764.4872,247,3.09508987854251,7213.87145920578,5.93840661302291,0.150043020872664,1.30869604875599,7.59175843593303,868732.452209457,264811.742657313,240469.026142999,1102937.84408583,163172.049200956,277888227.645939,-3719633672.21745
T8,-4.81786314283981e-13,588.5897,18980,0.0310110484720759,5154.4997490298,6.38913074143089,0.188035001912396,1.26192606630361,117.891508140119,658230.966431689,449812.933627339,182468.512726719,1521640.70266554,89621.4836174894,198834673.006808,-2550628687.27691
P7,-4.25122704418315e-13,628.8462,18914,0.0332476578196045,6687.43147688742,5.57657699368812,0.15569259846654,1.28529780723566,116.978153459335,695265.27228203,225477.240265755,143469.257461312,1254844.57298739,123525.100737997,257478971.149428,-3374884728.03947
P8,5.6981619162859e-15,377.5642,14444,0.026139864303517,1561.83879528501,13.343888213703,0.282256531480085,1.27411882520177,176.170477527497,298975.817908038,154587.611036616,134623.2324729,974640.089537178,111988.264240849,60020153.653837,-717072106.697375
O1,1.44411885519537e-14,305.8976,19825,0.0154298915510719,1305.20098517482,4.04027285608545,0.255919885710433,1.41194271616301,96.3431906552242,268853.635902445,100661.20476546,93618.3015633258,238525.574451084,351402.478838026,49934920.5622455,-561893975.183337
O2,7.47136095308553e-15,400.5128,654,0.612404892966361,1156.42377664648,10.3290044650553,0.279491169883069,1.41727421754689,20.1054855124781,210934.030693527,112808.425154337,98129.9163274493,259245.285883985,348267.908185264,44237833.5147484,-517652162.989092
