Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-2.30289256009082e-14,3313.8461,221,14.9947787330317,32917.5948017547,30.8052077958407,0.0373481872673032,0.999412097955788,19.9665970100444,18179894.9345603,936330.452167876,209842.698421485,150188.8382104,69494.2997243909,1261684228.80423,-20827922487.7387
AF4,4.8708176349214e-13,2151.5384,284,7.57583943661972,13236.2758699382,36.570198420577,0.0437793775403941,1.13886563790981,30.8802654277415,8624778.59312773,407761.285063345,108910.428273157,78210.0394771114,43833.0512517686,506736287.752035,-8041150726.87449
F7,1.40199005344111e-14,1289.8716,292,4.41736849315068,4739.38552237001,37.7143832043373,0.0688200684056031,1.27184001031794,38.5184305335684,5727594.98544618,157462.116288763,81856.3128873776,82366.1863314202,53231.9669676702,181361725.373657,-2674980358.55975
F3,-2.5281739126815e-14,421.154,13266,0.0317468717020956,442.45099434463,26.121156358882,0.196605296931556,1.48418442451024,36.8998295751281,602977.870888098,82182.929582951,42622.0287835698,55834.6429776782,38418.9510494233,17013664.817738,-189317958.11306
F4,2.70080912332688e-13,2113.9748,141,14.9927290780142,10723.9122864861,37.1046487277726,0.0624994834237351,1.22273916233314,33.3927482936722,8195808.38902231,420331.972621742,172157.968752291,157423.438626293,95918.649923598,410447863.665338,-6425137456.96355
F8,-3.85920628415556e-15,1281.7949,154,8.32334350649351,2765.79850357903,61.9233918917338,0.10093245555737,1.29817802902923,43.6659779003026,3347071.1809474,267009.821576676,105003.847415444,104519.005320445,74816.1332313178,106175581.058032,-1488271247.34979
FC5,-4.41349351711283e-15,1586.2823,23075,0.0687446283856988,3867.47866533243,79.3995037315948,0.079053082671465,1.30944597283781,63.1940002643694,4236084.13949509,151834.251674283,73403.4441090047,89937.2166197606,63796.9279195501,148097810.491118,-2186052233.40244
FC6,1.24305970608245e-15,1269.8717,199,6.3812648241206,3071.34754044048,77.290754350388,0.0786869859420918,1.36621710019713,41.0190127157971,2641676.13030902,75673.6240885293,46304.3914189374,64647.0095909955,54315.7450270226,117494042.728306,-1743307788.29938
T7,1.04764745103183e-15,832.8205,18063,0.0461064330399158,691.634871034465,232.024103558174,0.166136002327369,1.3282908306557,123.889667493023,1779806.85597739,70443.0545672481,90448.7432564341,85177.4115358854,48715.4467952515,26466661.1495672,-360545516.338422
T8,1.08464946738742e-14,1446.6665,679,2.13058394698085,2608.40578318935,84.1225679060894,0.142487228847733,1.31259981595749,51.6668440943256,3202390.92396296,146134.106336483,324883.935572632,206803.403906431,147883.486106643,99844696.2582539,-1455444688.67907
P7,6.04812074567313e-16,789.487,18060,0.0437146733111849,644.041895012019,186.25193952131,0.164241904965618,1.34863884774604,114.51900771052,1580324.84797657,81183.7946372627,64554.0235383147,73655.8890522972,45775.6587295708,24677450.4626044,-325788843.918327
P8,2.09046532161565e-14,989.1023,18070,0.054737260653016,1454.37885026462,127.0282534817,0.197505758676327,1.33043165969027,101.594105600823,2442709.89659802,146850.898298812,270433.541077525,243336.231886813,160733.92651589,55746682.3987156,-762016175.732366
O1,-9.51055842071451e-17,832.6928,156,5.33777435897436,971.296737600213,137.748467450362,0.185409130388282,1.37695952491253,280.468831982218,2033074.4426692,98966.404605424,62706.9959133616,136356.195245093,102703.480594992,37169945.3133792,-483785849.574408
O2,-3.0456077317585e-15,833.8464,18063,0.0461632286995516,762.282945313634,202.470328085786,0.167674468940148,1.37847225731213,122.745983592768,1892414.79441479,84362.3006045998,46972.2821835911,81700.5952283783,64642.3499236212,29268049.8735645,-396990905.138123
