Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-2.17002536828659e-07,279.602661132812,1961,0.142581671476364,509.131744384766,5.57126379013062,0.402361363172531,1.30516421794891,253.806976318359,3346046.75,765258.5625,311800.75,409153.21875,198022.78125,19515652,-176723280
AF4,1.69134338534604e-07,265.75830078125,10044,0.0264594089239836,410.517791748047,9.51201629638672,0.441324681043625,1.32563030719757,99.127197265625,2999290.75,748594.4375,256221.21875,366133.3125,201495.15625,15800694,-140144272
F7,-5.8239653100145e-08,138.972534179688,559,0.248609185218811,69.4191970825195,7.05423593521118,0.767694234848022,1.44897222518921,3.16728615760803,347318,111103.28125,68761.7890625,155950.84375,119358.0625,2657562.25,-16384321
F3,-5.42506342071647e-08,81.4224472045898,4113,0.0197963640093803,60.6925773620605,3.40670442581177,0.804428219795227,1.42546951770782,126.994918823242,214004.609375,137125.921875,93883.75,158899.71875,113086.6640625,2353934.75,-13190944
F4,1.24457343986251e-07,217.990447998047,2930,0.074399471282959,379.455993652344,4.18613195419312,0.509603500366211,1.34283399581909,13.7592458724976,2386433.75,687527.625,367571.09375,467741.84375,253522.34375,14806132,-123052408
F8,-5.29741498667136e-07,225.926940917969,7854,0.02876584418118,457.601806640625,4.37892866134644,0.42442062497139,1.31639015674591,13.1477613449097,3241253.75,694166.75,343333.625,398250.78125,199137.015625,17656412,-155519888
FC5,1.56568930265166e-07,114.951217651367,65,1.76848030090332,65.7450180053711,5.78501272201538,0.740363895893097,1.43879210948944,17.2293376922607,295731.40625,73847.1796875,56098.54296875,140858.890625,110424.4921875,2538365.25,-15978054
FC6,-1.2685075034824e-07,105.387672424316,8181,0.0128820035606623,64.175048828125,4.93208265304565,0.750608921051025,1.41012465953827,375.910247802734,267122.53125,86364.046875,62462.19140625,143101.953125,121800.1484375,2470107,-15153947
T7,-1.27648558390092e-08,89.8275146484375,15516,0.0057893474586308,75.8104858398438,3.62482905387878,0.729306817054749,1.39566433429718,680.969665527344,358469.8125,132801.0625,92712.34375,166306.015625,128355.1796875,2903310,-17470396
T8,6.78132927589559e-09,126.454360961914,22295,0.00567187089473009,85.6101608276367,5.07487821578979,0.677982330322266,1.37829077243805,59.8782768249512,386991.71875,139188.46875,113027.28125,161266.25,125861.25,3276063.25,-21077468
P7,4.62725999739177e-08,102.54190826416,523,0.196064829826355,78.1890563964844,4.03039121627808,0.735904097557068,1.42464733123779,4.37203311920166,402255.34375,119514.1796875,87000.046875,173316.5,123236.4140625,3010619,-18486122
P8,-5.10594233560369e-08,119.35587310791,521,0.229089960455894,79.4973297119141,4.85037326812744,0.742347300052643,1.39904546737671,3.82022833824158,339439.09375,174013.75,107804.96875,182761.53125,133745.28125,3058228.25,-18860988
O1,1.82377868895855e-06,286.518829345703,14590,0.0196380279958248,475.262420654297,10.0804986953735,0.384484738111496,1.31604957580566,49.7768516540527,3671584.75,639147.5625,169879.3125,317336.6875,195234.34375,18185444,-169918368
O2,-9.57364179043907e-08,93.835693359375,3741,0.0250830501317978,97.5580520629883,3.42693662643433,0.770286321640015,1.37988221645355,220.039886474609,417556.875,158974,118480.3359375,266626.21875,176549.140625,3749996,-23143730
