Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-1.51981566887116e-07,222.0859375,13163,0.0168719850480556,287.617340087891,8.82988739013672,0.36986169219017,1.34986674785614,95.2460861206055,951723,165084.828125,125683.703125,159361.5625,125364.875,11019665,-104441440
AF4,3.70978625596763e-08,167.501220703125,13339,0.0125572551041842,148.447326660156,7.54464149475098,0.367556780576706,1.26750993728638,130.579727172852,736855,163487.484375,123919.6484375,94140.28125,51906.5625,5687736,-47386952
F7,2.23384972741769e-08,295.867462158203,29458,0.0100437048822641,319.708343505859,9.87480735778809,0.35441979765892,1.36818087100983,21.0973949432373,1080834.75,124151.0625,94571.3203125,159710.59375,135494.796875,12238548,-118997128
F3,-8.77583783420732e-09,451.397308349609,1027,0.439529985189438,293.932067871094,28.1635284423828,0.271257400512695,1.34430634975433,24.846700668335,1855915.375,102707.65625,61693.78125,90067.703125,63284.8984375,11251088,-114940304
F4,-2.07428900722562e-08,266.791381835938,64,4.16861534118652,225.787307739258,14.3001699447632,0.550955653190613,1.36636924743652,148.502365112305,1049533.75,169650.90625,152062.484375,295691.25,224684.765625,8836984,-76790528
F8,2.12215724104681e-07,245.235443115234,30841,0.00795160513371229,348.106750488281,6.48547554016113,0.284727543592453,1.3013858795166,268.209533691406,1471343.5,184120.640625,113423.8203125,131077.46875,80935.53125,13323990,-127553208
FC5,3.19121369329878e-08,176.856567382812,124,1.42626261711121,167.732208251953,7.01400375366211,0.578208565711975,1.38993632793427,415.242950439453,704326.1875,104146.6796875,100124.328125,223504.28125,194315,6424768.5,-52064632
FC6,7.45946238112083e-08,221.401153564453,27085,0.00817430857568979,315.698272705078,5.86294078826904,0.289374709129333,1.32803583145142,85.9321136474609,1571395.875,173260.296875,81177.90625,111695.984375,79849.296875,12084712,-114195848
T7,-5.74418486110062e-08,151.560516357422,3840,0.0394688844680786,156.415237426758,6.43052577972412,0.42954358458519,1.31592929363251,518.209838867188,737518.9375,125852.609375,121566.9453125,140083.84375,82706.4296875,5984445,-49846640
T8,-1.55372219978744e-07,485.719848632812,7332,0.0662465691566467,534.5439453125,22.5272464752197,0.25353080034256,1.18744087219238,110.574760437012,2512176.75,235742.21875,387533.6875,144515.90625,77704.5,20450636,-215371776
P7,1.08501268414329e-07,170.576629638672,9563,0.0178371462970972,212.494445800781,6.82050371170044,0.351585656404495,1.24240815639496,105.537178039551,813969.625,158232.265625,150196.359375,159402.9375,62760.9375,8134836,-72077688
P8,-4.94638143777593e-08,182.998138427734,19776,0.00925354659557343,323.393585205078,5.51190423965454,0.304465085268021,1.27385818958282,318.118255615234,1173864,148708.65625,191743.828125,146355.984375,79324.359375,12372740,-117862656
O1,-6.78132963116695e-08,280.837921142578,9495,0.0295774526894093,343.279632568359,10.8564310073853,0.259313642978668,1.26465022563934,93.0662612915039,2252246.75,206483.890625,105441.328125,106478.265625,60513.33984375,13142724,-126611904
O2,-1.55621535213868e-07,195.267425537109,7195,0.0271393228322268,817.399597167969,2.90770769119263,0.202398732304573,1.06639671325684,39.9525451660156,8559056,1046077.125,170748.015625,120533.09375,60863.59765625,31306684,-302597088
