Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,8.61627711401525e-08,307.206878662109,2883,0.106558054685593,461.811981201172,13.6741628646851,0.20258104801178,1.14550971984863,275.872192382812,2685223.75,298198.9375,155527.96875,81087.828125,38826.52734375,17689824,-185579536
AF4,3.19121369329878e-08,650.603942871094,51,12.7569398880005,221.405548095703,238.085876464844,0.252579510211945,1.19148170948029,76.0269317626953,1065805.125,148470.015625,131466.625,64591.1796875,30964.17578125,8474025,-96492984
F7,6.94088981845198e-08,203.019989013672,56,3.62535691261292,96.4307479858398,17.1276512145996,0.353742450475693,1.27097022533417,17.6041221618652,333743.59375,73239.6953125,92698.25,53992.8515625,31178.0703125,3689590.25,-31153506
F3,1.18074915178568e-07,125.279121398926,11927,0.0105038248002529,64.0016784667969,6.41206073760986,0.417482078075409,1.33363103866577,614.360961914062,388187.59375,55387.046875,46585.75,47970.0859375,32841.78515625,2451144.5,-17761028
F4,8.95035778825104e-09,154.108337402344,26318,0.00585562502965331,141.981079101562,6.5953540802002,0.430385202169418,1.30901122093201,19.8937225341797,653997.9375,130292.984375,138642.59375,114351.578125,75913.25,5433415.5,-44309112
F8,-1.19670517051418e-07,588.719421386719,79,7.45214462280273,284.521606445312,124.805885314941,0.28763535618782,1.256098985672,68.2960739135742,1269516.5,183935.640625,145819.640625,108146.78125,62688.65625,10889763,-117702608
FC5,-1.66740917961761e-07,77.6853637695312,6512,0.011929570697248,59.7576141357422,4.15075922012329,0.554301083087921,1.36221766471863,118.331748962402,242987.96875,57565.296875,59794.9296875,77583.421875,59484.8515625,2287067.75,-15204375
FC6,-2.23384972741769e-08,166.302322387695,41,4.05615425109863,73.8089141845703,9.88081073760986,0.513257682323456,1.37273406982422,16.1097755432129,357445.125,71551.140625,53497.21484375,76128.453125,64561.2890625,2830890.5,-20802542
T7,-1.37222201601617e-07,171.478607177734,11927,0.0143773462623358,91.5308303833008,8.47269725799561,0.440325498580933,1.30923986434937,690.251037597656,362313.84375,96754.9296875,103272.34375,82695.953125,46598.83203125,3505508.5,-26583268
T8,4.94638143777593e-08,404.556701660156,20516,0.0197190828621387,311.831512451172,35.4193687438965,0.285418272018433,1.07736003398895,15.7398023605347,1538407,146679.3125,500715.5625,97978.390625,44617.703125,11929185,-127236200
P7,-1.59560684664939e-08,713.322143554688,65,10.9741868972778,326.492248535156,218.352554321289,0.236098453402519,1.1812858581543,137.192153930664,1429788.25,156501.984375,158025.984375,99644.375,38479.20703125,12490800,-151929056
P8,3.59011553818789e-09,302.039764404297,39,7.74460935592651,206.28825378418,14.818058013916,0.33866149187088,1.14384698867798,198.869567871094,935636.625,213640.21875,293419.0625,118420.6875,46714.96875,7894532,-71049864
O1,7.97803423324694e-09,148.554000854492,17955,0.00827368441969156,154.702575683594,7.11613893508911,0.307393342256546,1.23532056808472,441.040100097656,1016447.8125,137110.78125,77389.1171875,79579.515625,35008.55859375,5919302,-50004752
O2,-1.17277110689429e-07,371.652099609375,38,9.78031826019287,268.946502685547,19.1556072235107,0.249242752790451,1.2107412815094,136.137359619141,2096473.375,265877.65625,75320.03125,69333.171875,40182.2421875,10288970,-96981728
