Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-7.32610203345664e-15,682.0398,6477,0.105301806391848,1491.33471144798,32.6656896076062,0.335508176070045,1.79651056980161,13.4885371708732,3644963.9752824,274984.788941322,103735.398946125,173238.666543826,49072.0878247626,57054180.4590109,-712885297.930329
AF4,1.22597042142023e-16,951.3482,23947,0.0397272393201654,3347.503774111,25.6662751375654,0.181202677993043,1.71828405143098,98.2318046886066,3308987.97137073,350504.053292602,111049.105343942,177002.326236178,90577.2738853126,157348298.364899,-2168066114.29235
F7,-4.96332267581038e-16,1961.5419,132,14.8601659090909,15071.819169009,27.067770519146,0.0647771386030272,1.3549151369985,6.2900433582672,11789038.7978172,351314.823147579,146889.25195898,264023.137184461,110924.675923642,581006989.747097,-9163864578.0626
F3,-2.19069769122146e-14,2867.0562,6584,0.435458110571081,18371.1446131206,63.5360647236351,0.0783683473996536,1.4992363081103,3.66717807118561,6881767.2640907,577170.219476239,292419.186221607,448139.355231473,127251.212973045,703743105.459934,-11782860628.2839
F4,-1.1531180578928e-14,2104.2257,17648,0.119233097234814,25405.9536612761,14.4910894019919,0.057851847622711,1.19717912443785,24.5692551032101,37725626.848485,1235946.92916736,227828.752219771,273812.641606768,125786.663891629,971939072.802881,-15117786622.7901
F8,1.2351837748903e-14,1689.1571,6515,0.259272003069839,8002.41963441647,31.9991131954518,0.128845950991296,1.45291571607164,5.75274819313721,18402112.037165,1319986.75061175,421944.413456042,467693.940067676,145313.771732746,306591416.98461,-4373159276.58238
FC5,9.33223545032611e-16,1175.1098,270,4.35225851851852,2400.94827772759,53.0913329965999,0.16590542907381,1.45615699150205,14.7028069748854,6083763.75995538,306222.0716296,144495.205571263,260670.804108997,128195.876641334,92337394.8678672,-1251201416.353
FC6,-1.60342070874234e-15,663.8204,26853,0.0247205302945667,1457.22030565149,39.2418264183514,0.181324156345995,1.48061235143939,8.72769697809762,2958527.87936743,173020.805528978,80401.6025278965,177898.379778854,112868.79491957,57467884.0398018,-734363339.31868
T7,-2.28680634213704e-15,596.9043,24127,0.0247400961578315,2559.08723250121,5.49230133226001,0.211281073163428,1.54250922184915,115.631172447686,2715642.69530912,525371.430943749,289723.820726925,428904.267519242,144384.157198838,97940364.0705,-1171850840.81388
T8,-1.13680893622603e-15,560.2015,22655,0.0247274994482454,966.17280696852,21.4030141904371,0.273131748342015,1.59182393391584,21.8307373759679,2340794.85871952,214225.467899138,116575.044905904,217123.229631703,110501.64563544,37259696.526412,-425509001.543023
P7,4.77608355690257e-15,624.7112,37636,0.0165987671378467,3257.88435424645,5.01363393263822,0.174450027406258,1.42313629671759,198.078167552227,1932529.59934304,284565.65081232,215481.012066902,476503.928083146,221765.292984204,126691130.880004,-1548514587.84422
P8,-1.23637259469289e-15,862.9335,14157,0.0609545454545455,12660.9158620774,3.95841228429381,0.10160220715732,1.45217065753853,1.36333452267185,11628382.993383,1184951.41259291,421525.172177931,503383.747380113,149496.210637086,485059339.036119,-6613672296.63615
O1,2.69267685286479e-15,449.7155,17529,0.0256555137201209,759.070988706325,11.2077802624671,0.280971729219611,1.43291699209094,101.8119004335,1706536.18011419,194211.44077497,110080.521686452,279459.309534458,148025.791931629,29053070.3362681,-310726584.7403
O2,8.84481933126449e-15,712.8712,196,3.63709795918367,1258.32105395761,31.6528644167352,0.258113181104075,1.661617550671,69.308345533642,2590380.16145503,189840.275142927,96562.0711808407,188539.091181953,107600.559354404,48182767.7484043,-587979055.997068
