Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-1.48602475323664e-18,464.6327,17509,0.0265367925067108,1213.17892417345,8.98805194662638,0.378699630061365,1.6435924784428,144.861539161149,1479874.33276243,581730.826482067,117372.922206327,566068.130402868,90920.5197039646,46509145.9541055,-507693460.023002
AF4,-2.37055126710569e-13,818.221,4139,0.197685672867842,4255.17050195638,6.08185631872347,0.20661541107234,1.29653446378032,20.7192141575806,2482889.1631157,623762.310020662,189432.903715505,1406689.50610642,124006.74324458,165020859.631826,-2056308571.49712
F7,-3.69299441550604e-14,649.499,11495,0.0565027403218791,7282.15393239289,3.69244199147805,0.154299921337166,1.43423956242078,37.6978095005644,1414941.99863326,548392.023449668,166080.09505033,1064549.46696624,101815.897800434,284336026.798817,-3700358583.349
F3,1.01776349324424e-12,1137.9476,27925,0.0407501378692927,26613.0884384168,4.6723950532781,0.0850729485400697,1.34959603582779,0.330562122734823,2005504.35756936,707156.354700263,231175.739563737,1288369.77429034,155861.155294059,1082340530.25804,-15892034375.7827
F4,-1.69017483383629e-13,1089.3368,1392,0.782569540229885,3661.01323976124,19.4051085336889,0.216757809017001,1.32490704195721,5.26283507897673,2228674.23888649,497731.125502635,172432.229623579,1285745.65773286,121898.249931592,141535859.562666,-1833320990.29808
F8,-5.30626746836234e-13,1821.701,1342,1.3574523099851,18144.2784687759,17.99018864989,0.105161189809263,1.31167625530105,3.13729932810904,10972874.9079385,1186357.69774762,353788.075116221,1282970.8730066,169570.211275811,706932861.873641,-10583150630.2725
FC5,-1.83434895539531e-13,502.0231,25374,0.019784941278474,4233.45597564737,3.98128762253508,0.21177206423403,1.36194870448603,10.8563242292246,2502510.31227158,766622.27555915,249541.80087687,1177403.85282026,187491.103007878,162560757.360111,-1982878027.73136
FC6,-1.05448316489672e-14,247.5155,4733,0.0522956898373125,819.403382617697,4.22027223012264,0.444299756252915,1.35824986803904,72.5966403034267,781882.306746956,273619.391836521,126540.337708309,1136373.94314279,106189.918218462,31895743.3861755,-321565346.882336
T7,-4.07943515258523e-14,849.1712,441,1.92555827664399,5685.83741904029,6.86580131668566,0.185380385269623,1.35444041860724,0.881487693366583,3614437.45821825,1069138.95040124,308278.401369602,1205339.416288,165463.214168478,236628040.887613,-3091396956.57865
T8,1.11184372037166e-14,367.5067,6932,0.0530159694171956,2020.33141849351,3.39562604352841,0.284988876947663,1.43706854161105,72.8437779491472,917478.302573266,342281.506179729,142000.234599296,1001172.14603318,99544.1572315443,78144152.5555059,-886104983.497871
P7,-2.13749800505559e-14,1443.1485,147,9.81733673469388,13661.6240820633,10.6830371775794,0.118212716330859,1.3420402586985,8.47741882000259,6822197.27360056,804625.585368414,256518.652547197,1197745.08844792,152015.181122579,530449029.531062,-7557990975.92315
P8,5.03869385129455e-13,1177.3792,11544,0.101990575190575,11658.9209491601,8.77939478547841,0.129798553962258,1.35879858399988,6.04879425528824,8134714.29992795,1120404.49709121,347813.464625329,1179546.09786624,175963.786385537,460668219.513736,-6391747681.49993
O1,2.18705693057603e-13,897.1952,19710,0.0455197970573313,4139.79829736472,12.9517355974306,0.197714624267373,1.4151510969657,83.6165632972098,2580212.59044036,391963.276334162,165214.799764649,958647.315048009,156513.869119195,165411364.226885,-2131215237.53636
O2,-1.15226359365969e-14,478.4019,27802,0.0172074634918351,2434.78947996289,4.17034185989121,0.254354987862526,1.45924106020005,107.604040099901,1056232.90855384,377165.313501323,158355.430164195,867722.980709129,159887.586874369,94456081.6813228,-1109567638.22543
