Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-1.14015249192081e-15,376.1541,10350,0.0363433913043478,594.673731314879,8.05517154637266,0.190929755943632,1.15284694743693,93.3164173280468,915905.561224526,283835.2032313,200594.595997918,122779.604898653,39070.9050971847,22771468.2533834,-238244860.849835
AF4,1.21854029765405e-16,202.8205,4591,0.0441778479634067,374.795593404153,6.40541066151099,0.172086505950627,1.34363213429265,283.187411909932,250845.234342303,73158.3615136172,50695.2645202137,49233.2187768441,29539.5669624543,14338992.2417739,-148448853.956041
F7,-6.29331482995718e-15,630.2563,29322,0.0214943148489189,4383.52163491372,5.42211179668333,0.0573713173793175,1.2598866563139,12.7118552938453,1870354.11322674,123182.409566815,64495.7240184362,59339.3207022428,33820.7351159532,169987335.229974,-2202724007.14214
F3,-9.03874556156187e-16,664.8715,1261,0.527257335448057,5330.66209684097,5.592447822359,0.0533477637453286,1.23634160607032,68.1939211799472,1216087.75794637,143591.007075114,79381.281096034,69628.2281395376,34272.9952637404,204388595.50622,-2699754929.70111
F4,-2.20674675855641e-16,216.4104,13047,0.0165869855139112,324.731103823642,7.5395674781665,0.196884410800791,1.3303013131132,232.300663872306,549636.967868363,108649.980607689,56356.7010171308,54123.6085930683,32567.4191022935,12452559.551873,-123306468.193119
F8,4.81286266954517e-16,265.1284,13742,0.019293290641828,798.696651728603,4.40034561373703,0.151143192751578,1.20453192939872,207.98778310086,2379855.90093676,389847.35178867,89826.9055809995,73179.121378445,39931.7538452257,30574153.3350261,-321792782.13815
FC5,-1.09074216887569e-15,672.5643,624,1.07782740384615,1061.63110928953,36.8830846571023,0.113674178709292,1.30731630376967,65.1663301754031,785759.396078187,97363.2941752263,61697.0160027371,64743.2789329052,34593.1484216541,40653766.2543797,-515063949.098352
FC6,-2.4697731398793e-15,339.8716,12837,0.0264759367453455,1502.75792611345,4.09934695603761,0.137987593158536,1.08929678826934,149.536113733645,6183754.12037835,758539.620372192,175407.012839077,121448.218791187,49096.488687082,57733038.3071418,-640158272.153493
T7,-1.37947677842957e-14,1020.5128,9688,0.105337819983485,9654.11973707214,8.56164835041553,0.0452985436094926,1.13620348209883,91.4527026891788,2781743.7917306,215580.876852889,154750.838255848,90822.2338353507,38363.8341707629,369583257.469977,-5251615446.3356
T8,-9.26536433643046e-16,241.5383,5375,0.0449373581395349,668.22367762891,6.20380189475233,0.144719638202824,1.28429914219195,191.566779221554,428034.983611298,97312.4183634619,91900.8845794723,66997.3972098976,34532.719819993,25575178.2133094,-281804809.892455
P7,3.63760284282914e-15,656.4104,151,4.34708874172185,3964.12723108795,7.00363164013202,0.0784131576157637,1.16352306265002,110.006227132449,1956994.72828499,257864.481258566,202064.240431192,116859.959678609,48953.2989928078,151659867.938971,-1980106613.35791
P8,-2.77069315240972e-15,294.8721,23898,0.01233877730354,899.336915542502,5.87758387334162,0.138949541687727,1.23139035787259,61.8342201217947,448116.488248757,118296.388625822,148075.92141219,91855.5383542683,37331.5137557382,34405577.3599914,-384686847.052132
O1,-1.14683960331038e-15,449.4871,14366,0.0312882569956843,2536.17292574163,6.14248480751405,0.0912164102312622,1.24461322310962,134.820692360118,1247842.4499383,175685.087843854,139108.373065342,98124.3783149468,50083.2238679202,97048335.9147311,-1218366367.50294
O2,4.90090963617444e-15,546.9231,3971,0.137729312515739,3408.26373958522,6.41994779999517,0.0894962606682356,1.15131516267085,115.86071458205,1241966.25379559,262200.858245989,287078.909939696,143943.374502899,50700.9908351898,130394340.981585,-1677563415.88471
