Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-5.16542204225057e-15,412.1899,14306,0.0288123794212219,1762.65911348614,5.98569185805265,0.203137290163445,1.16554249211547,146.182801549393,2077162.31600929,946563.279260923,659732.824873145,426703.854106901,125975.901630498,67613351.5741912,-776162385.582628
AF4,-1.19513540779057e-15,1272.9236,410,3.10469170731707,2889.31829854181,146.369904260129,0.12050881357049,1.3633146421871,24.9211267207597,1200331.00300677,219310.970453223,170269.637286218,188096.551446051,111352.329892371,110618153.256292,-1672471170.80285
F7,1.48840239284182e-14,3594.8609,10771,0.333753681180949,45985.9321264018,24.276956177462,0.0342491418608363,1.22090407276686,17.4268635142768,7666821.62721643,396605.201332287,237259.09044392,225480.468279741,119821.946488064,1776327652.57887,-29541122095.6354
F3,4.85454566387346e-14,440.8638,34136,0.012914922662292,1037.89822545131,12.1908073256562,0.231646245620368,1.25892186431772,35.0363037200486,773178.809931244,413767.89954634,395950.805839948,303452.107836628,118815.935511215,40355018.2062537,-451994107.109276
F4,-1.94074832772705e-15,229.3935,417,0.550104316546763,400.632798506595,7.30460002275834,0.334695162278432,1.36021889677292,286.567836484225,788706.264345744,242927.968563671,214170.954290497,198062.935616651,115413.374106326,15488219.738816,-150031655.173911
F8,-7.82689237529739e-15,3356.7643,225,14.9189524444444,19764.3637140801,115.16047942787,0.0546465513902786,1.25514588012858,31.369237743484,6823602.79454481,609300.215755918,276677.046012919,268196.247264318,136725.744927837,756131931.839046,-13028751670.0997
FC5,4.60667673503359e-16,480.2907,1719,0.279401221640489,1425.34784537989,16.1620738711417,0.188671434627041,1.33095728708674,165.82403045237,1572720.89937217,279444.217286358,247790.998434759,242991.155587602,125945.636293161,54649868.1389838,-665155465.012877
FC6,9.92664535162077e-16,581.9754,15171,0.0383610440972909,2412.41016807864,6.39435917072139,0.177985170428222,1.15999447363534,43.2295420293492,12878871.688194,1424134.70808627,450433.947512173,365134.319812523,137194.204554393,93779043.4181479,-1081525257.59675
T7,6.23851766718158e-16,235.5369,1917,0.12286744913928,403.465347377713,8.30689333530033,0.34681327186519,1.29692462842642,349.762156088458,503804.243868706,282720.180462291,342196.132360356,247372.26449756,111894.951501001,15478586.9200026,-150065514.090201
T8,1.76688343159837e-15,190.7798,6824,0.0279571805392732,234.33835326011,5.99479632478086,0.445298129546725,1.33750819010287,434.694117411965,335407.54050055,186641.484537705,268201.635654457,217380.621973013,120684.771892809,8969175.32424882,-76825426.5739557
P7,-1.79808995141634e-16,224.2725,4230,0.0530195035460993,558.196769147705,4.23703238826924,0.346079900747636,1.26357803394623,288.281581154583,715372.425767672,431661.435935127,512692.742305476,358880.614078486,149464.862733622,21457075.7676232,-205271182.109685
P8,-2.26276989175343e-14,1964.7723,227,8.6553845814978,5760.52875960772,94.3942710198649,0.096412408222294,1.29511908864115,25.1964645648716,1155697.19282218,264303.882289773,331754.994090103,267605.351401535,126730.020622707,220375822.169447,-3535565456.86425
O1,-1.12937881245985e-16,501.5591,2288,0.219212893356643,1036.33479142527,12.7846770398065,0.26702637935962,1.27949693904127,152.580927471124,3116902.38221268,508850.390524284,503942.039454218,363684.970625421,174338.037119755,39655810.5678666,-443101842.258631
O2,1.95508846659579e-14,1640.2809,197,8.32629898477157,2497.7413852384,133.30850501263,0.182172559089756,1.21639269478329,14.5263540908702,2592556.85321595,622890.443243506,777909.364498574,448407.125171731,165345.017481448,95549393.870648,-1402399381.22112
