Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,1.53710685412915e-15,459.7436,9515,0.0483177719390436,2316.74154586702,5.98299986685595,0.133308925129571,1.36852214957051,42.8448339804651,986534.422021588,166781.846533043,126348.386413271,160010.364947331,125586.419611584,88657292.0124009,-1087009711.30667
AF4,3.38070631361336e-15,313.5899,234,1.34012777777778,769.155812155119,9.24015511528746,0.167165346060527,1.31761129477535,1.23949185402514,756870.065710059,163930.202218144,124106.104796371,94349.994194326,51987.2481138928,29474047.9186798,-329034880.302904
F7,-5.57259282463741e-16,667.9485,29458,0.0226746045216919,4777.82467304756,5.63252890659395,0.0939760011036323,1.38064382918855,7.67347569339804,1137831.53373312,127583.003421278,95854.264791704,161044.205764931,135990.713356267,182841737.768043,-2370268238.7745
F3,7.68720604849315e-15,854.3591,1026,0.832708674463938,2756.86622613452,11.0546231565487,0.093397134766349,1.39503799947108,13.3484181493515,1895902.25055297,103729.530665068,62206.4460223512,90435.8269606199,63422.3441459074,105671203.514591,-1340656979.26578
F4,-5.02573571544632e-15,453.9743,14150,0.0320829893992933,1050.43778415487,10.0464204328478,0.259809669837857,1.38703896395549,93.0158749014852,1075626.617486,169980.853445132,152153.70981138,295782.018699338,224728.508785596,40536294.0573461,-461749102.993018
F8,-2.67484455582595e-16,470.513,8545,0.055062960795787,2712.83794673598,4.76504176122929,0.105259933172966,1.32617386842241,49.3261685953782,1512967.53532925,186139.015845317,114202.438972621,131774.744513932,81195.0944842403,103787567.208688,-1277510084.47381
FC5,4.1489811110367e-15,508.3332,20434,0.0248768327297641,1769.22642772959,9.98255301162528,0.18127141210992,1.40931476585387,96.4333575801296,719004.574246795,105380.942326409,100538.809857827,223939.142750803,194470.423584353,67730925.4013111,-820580725.533971
FC6,-2.83236317966904e-15,517.8206,16218,0.0319287581699346,3056.89917042225,4.71724279679189,0.0961399089961954,1.35195970239127,33.3587136921093,1602508.26931464,176033.603997632,82172.574074348,112595.881537315,80189.5825067263,116998414.737253,-1455179776.93474
T7,1.78174367913073e-15,337.5644,8243,0.0409516438189979,1322.38599474566,5.07538492759505,0.15162803979038,1.3474796029276,233.618347200494,757949.558485687,127011.045267193,121978.509776408,140477.725819184,82864.0435504506,50588718.541908,-583649808.11478
T8,-1.22095508787806e-15,687.6926,33503,0.0205262991373907,3645.75749272719,5.42224911129199,0.0998662598549674,1.21482976695145,97.884750346427,2591870.07367132,239372.515682776,388498.103929502,145557.626178195,78122.5437345759,139475101.552654,-1764379371.74568
P7,-1.09965831739511e-15,423.5899,239,1.77234267782427,2132.49897928424,5.14383624596118,0.114420455705316,1.27827266334904,44.3682498615774,841244.908364399,160310.802940223,151004.256469371,160103.117336944,63030.4890163109,81737279.1553583,-986069489.851533
P8,-2.79075448657841e-15,428.9743,6580,0.0651936626139818,2925.8049829483,4.60854164126191,0.104297251937719,1.30100132257576,57.3573806148768,1233946.85822997,151159.579561333,192584.222472752,147162.084478114,79633.032068553,111927134.876202,-1388178300.30859
O1,-4.672061824176e-15,734.8717,292,2.51668390410959,4622.86450275833,14.2463711882687,0.073317434778924,1.29869632481609,98.3589879281893,2291160.55077543,210357.975859578,106962.31876501,107948.481949304,61107.7246355776,177164289.951559,-2399018811.93952
O2,-2.71533873035165e-15,365.1282,9767,0.0373838640319443,2049.94955667005,4.02563266952512,0.130608918008492,1.10920620743323,20.3327950484384,8560957.62071696,1047741.41003968,171236.353802334,120937.525339175,61012.2808816852,78532751.2038477,-893471584.97442
