Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-1.04512253074063e-07,236.650848388672,31336,0.0075520440004766,357.339447021484,8.73943424224854,0.240006327629089,1.21729362010956,364.495422363281,1698052.75,234177.578125,131111.328125,94516.796875,48477.8984375,13671272,-134657968
AF4,1.585634379353e-07,233.005157470703,30020,0.0077616642229259,210.216903686523,10.4945840835571,0.282251328229904,1.18817973136902,46.8530807495117,1159414.375,208262.765625,133044.125,84116.0859375,36228.2890625,8059645,-73654400
F7,-1.77112369215138e-07,168.799591064453,35,4.82284545898438,239.158477783203,7.11989974975586,0.255928695201874,1.29935526847839,219.793151855469,697984.1875,93545.0625,82787.796875,68044.921875,43118.9609375,9153599,-87531672
F3,1.50460746084491e-08,166.042633056641,63,2.63559746742249,133.421630859375,8.81321048736572,0.306373655796051,1.33607637882233,274.404602050781,504091.375,68319.890625,49949.6171875,55427.76953125,34796.04296875,5108925.5,-45265588
F4,1.3881779636904e-07,139.312561035156,1738,0.0801568254828453,140.823547363281,4.78952121734619,0.49720561504364,1.34836363792419,66.5101852416992,711071.3125,162197.625,115501.7734375,143099.484375,110110.9375,5389419,-41097008
F8,1.7551676023686e-07,422.034881591797,4965,0.0850019901990891,381.277313232422,17.664966583252,0.235876843333244,1.21233975887299,1.41247010231018,1818481.125,229155.359375,126080.71875,107943.421875,49269.6484375,14588802,-148253728
FC5,-1.91472828703354e-08,506.707275390625,47,10.781005859375,176.159469604492,110.040046691895,0.407311230897903,1.37083494663239,2.61487412452698,690162.75,78566.8671875,75243.3984375,118406.09375,95573.7265625,6739721,-70052256
FC6,1.10894681881746e-07,169.046325683594,20811,0.00812293123453856,144.782150268555,6.74779415130615,0.338209867477417,1.34422039985657,361.212829589844,629780,93747.6875,57582.95703125,68024.859375,51104.234375,5539142.5,-47513620
T7,-1.76713470523282e-07,147.390167236328,25741,0.00572589132934809,182.09635925293,5.50849771499634,0.33398112654686,1.27253293991089,513.226196289062,596535.6875,116319.9609375,111720.828125,106597.578125,52477.6953125,6970067,-60727536
T8,6.54198828442532e-08,267.623474121094,1240,0.215825378894806,332.919342041016,10.7548828125,0.305030018091202,1.15897071361542,30.6765174865723,1603404.25,223707.921875,424759.84375,129159.9453125,66726.53125,12776188,-120706352
P7,-7.18023116519362e-08,168.925537109375,10115,0.0167004987597466,200.072998046875,5.61729288101196,0.343694388866425,1.17669832706451,35.9410781860352,1029164,210678.03125,173870.984375,152402.03125,48245.984375,7658668,-64730984
P8,-6.38242738659756e-08,162.897918701172,30855,0.00527946604415774,201.23828125,6.19033813476562,0.382121205329895,1.22417497634888,391.688293457031,922192.75,199001.59375,248300.0625,148534.34375,70505.9765625,7700194.5,-65148324
O1,-6.30264764822641e-08,172.655715942383,7440,0.0232064127922058,243.378875732422,5.26143455505371,0.280826598405838,1.21303415298462,455.798095703125,1392774.875,191188.046875,113018.40625,107242.3828125,44633.28125,9326391,-82822976
O2,4.98627166223287e-08,156.675643920898,12958,0.0120910359546542,233.678298950195,3.97329449653625,0.276958763599396,1.18485760688782,313.183654785156,2117478,347144.125,98775.9140625,77843.0703125,40718.47265625,8946781,-74645144
