Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-3.47044505133454e-07,258.144897460938,715,0.361041814088821,462.748199462891,4.72013664245605,0.454470127820969,1.31525635719299,105.88752746582,3001829.75,823806.3125,327880.71875,451109.3125,252695.8125,17720780,-154497984
AF4,1.08501268414329e-07,225.777893066406,17063,0.013232016004622,340.621765136719,4.98200798034668,0.518706321716309,1.33656072616577,18.009895324707,2007039,657930.6875,286266.21875,431688.625,249492.703125,13049497,-106864704
F7,-7.73869359704804e-08,134.338623046875,4967,0.0270462296903133,142.372711181641,4.85445833206177,0.694420754909515,1.41941154003143,22.1565933227539,760870,240942.6875,116475.4609375,270648,210367.1875,5629944,-40324480
F3,3.90923702298096e-07,170.558395385742,12972,0.013148196041584,113.544334411621,6.48219060897827,0.667720675468445,1.4165335893631,300.978485107422,522578.40625,226722.671875,100794.8671875,195884.59375,153940.5,4431977,-31027830
F4,2.8401802865119e-07,231.660064697266,12685,0.0182625204324722,517.651245117188,3.98667311668396,0.466935753822327,1.31847357749939,2.76921463012695,3264357.25,934182.125,380346.53125,539986.125,295479,19820290,-172195216
F8,-3.19121397751587e-07,233.677932739258,28057,0.00832868553698063,463.505432128906,3.78131461143494,0.478478521108627,1.31282997131348,238.026397705078,2964982.5,855112.875,363560.96875,525471.0625,276750.125,17763714,-151161024
FC5,9.49386134152519e-08,137.642456054688,4779,0.0288015175610781,115.138557434082,5.36302471160889,0.712549388408661,1.42222833633423,496.041168212891,544200.5,143404.265625,90248.3203125,222596.84375,188539.875,4421946,-30615728
FC6,7.2600116141075e-08,125.222396850586,4082,0.0306767262518406,90.8540878295898,4.59916496276855,0.721911430358887,1.39968883991241,139.330917358398,424448,144246.9375,84113.1953125,192895.03125,157218.671875,3478512.5,-22535102
T7,1.71926643588449e-07,118.091995239258,22,5.36781787872314,106.568916320801,3.97096633911133,0.752382278442383,1.39221656322479,627.083312988281,485430.1875,208950.59375,134399.09375,249057.625,192267.015625,4117770,-26115536
T8,-2.27373995187463e-08,128.676788330078,25193,0.00510764075443149,95.7461166381836,4.88353443145752,0.742777049541473,1.3830372095108,488.815612792969,427858.1875,201090.65625,144390.703125,214360.734375,172616.125,3669417.5,-23155904
P7,-8.61627711401525e-08,122.7099609375,33502,0.00366276525892317,113.710678100586,4.07981967926025,0.796682238578796,1.39240121841431,623.771240234375,469712.03125,202124.578125,134504.96875,319127.5,219646,4420081,-28070944
P8,-4.78682071758385e-09,173.502258300781,5154,0.0336636118590832,152.728897094727,4.80111408233643,0.705677270889282,1.3897979259491,63.1874237060547,712915.5625,332377.78125,132857.5625,307290.8125,249204.75,5858829.5,-40761016
O1,5.68036057302379e-07,359.274932861328,5311,0.067647323012352,930.525573730469,9.81286239624023,0.342534214258194,1.30321431159973,309.241363525391,7706759,1095242.5,247915.953125,470724.15625,308660.59375,35765572,-361689248
O2,-2.75242200586945e-07,131.604843139648,25702,0.00512041244655848,139.808929443359,3.79534697532654,0.820550918579102,1.36917972564697,98.1847381591797,495235.5,242986.625,156927.375,440264.75,298545.4375,5369713.5,-34458384
