Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-2.98378495244833e-07,307.523712158203,7791,0.039471659809351,371.442962646484,22.3886127471924,0.296189725399017,1.33943545818329,15.8239088058472,2334156,261816.265625,97356.40625,138434.1875,83918.328125,14219972,-146384800
AF4,1.01321042222935e-07,218.411834716797,3809,0.0573409907519817,181.080154418945,13.9379596710205,0.411798596382141,1.36263716220856,60.3669700622559,1331816.375,263598,83546.578125,120355.8984375,83646.6953125,6963008,-60354348
F7,-6.6217687333392e-08,115.300559997559,90,1.28111732006073,29.0623035430908,17.5159950256348,0.645831644535065,1.45433700084686,7.81987524032593,171190.03125,34834.25,20427.138671875,43273.63671875,35539.19921875,1112293.5,-7142249
F3,2.55297116780184e-08,88.1371765136719,4426,0.0199135057628155,21.478422164917,9.99864673614502,0.705056488513947,1.43179714679718,14.9932479858398,93627.4765625,36556.48046875,24602.83984375,41337.4296875,31395.00390625,829625,-4543668
F4,1.91472835808781e-07,266.497863769531,101,2.63859272003174,188.597930908203,17.5212287902832,0.499360203742981,1.41271078586578,1.32507872581482,1112324.375,211638.71875,115173.9609375,180557.6875,135608.46875,7288756.5,-62460732
F8,8.61627711401525e-08,240.169219970703,65,3.69491100311279,186.599334716797,9.00114345550537,0.415396213531494,1.36175715923309,13.4014072418213,1299040,222927.03125,105726.1015625,136270.203125,83999.921875,7170203,-60053548
FC5,1.97456362371895e-08,159.697372436523,29,5.50680589675903,32.5584449768066,28.2791595458984,0.558049321174622,1.44440269470215,3.09114789962769,200693.1875,21999.05859375,15050.29296875,37543.828125,31398.966796875,1251374.125,-9107914
FC6,-1.99450872484519e-10,71.8020324707031,15645,0.00458945566788316,21.706995010376,7.25768709182739,0.679460883140564,1.41713583469391,6.123046875,101989.75,22542.423828125,16437.150390625,38127.40625,34445.44921875,834052.5,-4696118
T7,1.22063923413407e-07,162.278442382812,12,13.5232038497925,29.4699230194092,48.7894058227539,0.609046041965485,1.40268659591675,50.6813507080078,174861.25,38639.2109375,23688.0078125,42961.65625,35106.3828125,1128104.625,-7394161.5
T8,-4.60357547638068e-08,554.255981445312,46,12.0490427017212,112.81494140625,261.727691650391,0.311450690031052,1.360795378685,39.5145645141602,839623.6875,59735.58984375,30091.052734375,42293.6875,34187.28125,4315695.5,-48993876
P7,-1.19670517939596e-09,79.7963027954102,118,0.676239848136902,25.3960208892822,7.19242906570435,0.683768153190613,1.43879699707031,3.79660964012146,137953.0625,33110.7578125,23081.58984375,45528.015625,35015.23046875,977010.6875,-5376057.5
P8,5.10594233560369e-08,124.893325805664,765,0.163259252905846,35.1593856811523,18.0542697906494,0.592709362506866,1.40226113796234,5.24567317962646,181701.828125,53511.546875,30278.27734375,48792.484375,37728.25,1349827.75,-9047290
O1,-1.40413405347317e-07,194.988052368164,10675,0.0182658601552248,225.4814453125,16.3287525177002,0.327405035495758,1.29913580417633,285.444000244141,1835279.25,265725.28125,71917.1640625,100987.40625,66697.0546875,8628524,-78344176
O2,8.45671692673022e-08,80.2025604248047,5615,0.0142836263403296,30.7711887359619,5.61162614822388,0.73411226272583,1.39386558532715,173.238433837891,144822.609375,41312.2734375,30411.3515625,71786.5234375,52057.171875,1181291.5,-6423215
