Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,1.19271618359562e-07,975.018920898438,4540,0.214761883020401,7143.6044921875,10.4806032180786,0.113381966948509,1.10383236408234,10.0924463272095,34228504,1342806.125,471590.375,357065.40625,182362.90625,273478272,-3718956032
AF4,-2.47319064783369e-07,1108.25659179688,35160,0.0315203815698624,5268.5927734375,16.2061767578125,0.113932646811008,1.16659641265869,66.5625076293945,20782364,883870.8125,317038.46875,256250.46875,147039.125,201624160,-2771946240
F7,-1.14883697222012e-07,695.021850585938,28678,0.0242353677749634,1131.96899414062,26.925464630127,0.24081315100193,1.26185882091522,70.0415115356445,6945884,526991.5625,312742.75,293418.03125,171597.4375,43683220,-512524576
F3,4.78682071758385e-09,644.045288085938,55,11.7099142074585,519.501098632812,42.7531585693359,0.32707217335701,1.36497747898102,2.47637009620667,3233070,296462.28125,158242.5,238720.6875,147164.96875,19875714,-218254816
F4,6.38242795503174e-07,943.790649414062,1355,0.696524441242218,3530.93383789062,16.4386615753174,0.171023964881897,1.20769417285919,56.2805633544922,19291822,1135113.125,518435.53125,458944.75,242875.921875,135097328,-1740469248
F8,1.72325542280305e-07,987.418823242188,261,3.78321385383606,2075.19262695312,22.3013019561768,0.203983768820763,1.24124097824097,46.1765594482422,11556400,893558.0625,419420.71875,380107.9375,221669.171875,79387944,-975828928
FC5,3.78158830471875e-07,891.402404785156,85,10.4870872497559,2347.79638671875,14.9525127410889,0.184077650308609,1.27501618862152,66.5188674926758,12526786,604773.5,290496.78125,334762.90625,216784.84375,90031296,-1124899584
FC6,-2.93591682520855e-07,501.648864746094,18096,0.0277215335518122,868.418151855469,16.029748916626,0.279382258653641,1.33035063743591,22.154052734375,5535698,368955.6875,203227.859375,278536.8125,202522.1875,33223496,-369645312
T7,-2.17002536828659e-07,676.724670410156,54,12.5319385528564,717.7861328125,35.9984130859375,0.331990212202072,1.29236435890198,2.36039233207703,4296710,351254.96875,355407.96875,381772.3125,212583.75,27462404,-307802368
T8,1.43604621527516e-08,753.845825195312,61,12.3581285476685,1545.35754394531,32.0207099914551,0.242092087864876,1.26011109352112,72.6175918579102,6770576.5,442204.9375,560205.1875,420662.21875,232319.265625,59157056,-749156864
P7,1.43604623303872e-07,671.303039550781,54,12.4315376281738,793.062438964844,31.5312690734863,0.294187784194946,1.30264711380005,2.35180401802063,4636954,364669.90625,256954.4375,321684.5,189297.4375,30365158,-345278880
P8,-4.30813855700762e-08,805.46484375,28627,0.0281365439295769,1149.06457519531,33.1253471374512,0.303738981485367,1.27750980854034,2.58081746101379,6787708,444478.71875,501677.78125,539914.375,274905.125,43958644,-525508864
O1,1.46795841260428e-07,616.465515136719,28584,0.0215668044984341,666.600219726562,27.4202308654785,0.416305303573608,1.32283699512482,4.00290536880493,3934752.25,301177.625,207839.796875,617635,311547.71875,25547334,-272780256
O2,-7.4993522503064e-08,675.299682617188,54,12.5055494308472,723.207702636719,32.3153228759766,0.340575754642487,1.30230438709259,2.49422836303711,4720533,464635.59375,264815.28125,418353.25,235889.53125,27673984,-304873120
