Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-1.42358054233682e-08,296.398651123047,3774,0.0785370022058487,252.54133605957,10.1565275192261,0.280037075281143,1.27118766307831,216.227890014648,1215130.125,157847.84375,86416.6875,98303.84375,52599.96875,9669704,-89813480
AF4,-1.1647930620029e-07,521.435180664062,37,14.0928430557251,620.663818359375,16.9719486236572,0.23875792324543,1.23925185203552,52.6280975341797,3459176.75,403982.21875,177289.6875,167347.328125,90371.359375,23766538,-250153936
F7,1.70729947512882e-07,415.467407226562,491,0.846165776252747,543.232604980469,13.4133415222168,0.174783512949944,1.25763428211212,71.1282196044922,2579028.25,134736.0625,59749.67578125,74283.453125,43014.96875,21159916,-227121920
F3,3.53028042354708e-08,367.424865722656,28,13.1223163604736,202.343688964844,29.434642791748,0.280161142349243,1.31307208538055,164.495590209961,1010789.875,96117.1328125,56473.015625,75485.28125,45024.64453125,7740565,-75074248
F4,-5.58462431854423e-08,244.306991577148,1880,0.129950523376465,351.979736328125,6.65356254577637,0.266812890768051,1.24284768104553,131.100158691406,2275114,262426.40625,127494.7109375,117972.65625,63870.6796875,13475727,-126926824
F8,-2.08226708764414e-07,739.769287109375,103,7.18222618103027,1006.78436279297,27.4392795562744,0.20060732960701,1.18358755111694,25.4881954193115,4464806,544309.75,246336.28125,203009.375,92330.4921875,38524964,-435430624
FC5,3.03165315074239e-08,407.431823730469,12746,0.0319654643535614,719.013977050781,10.7756147384644,0.176066488027573,1.24388289451599,86.8151092529297,3427254.5,218649.03125,100041.4140625,96267.953125,57726.14453125,27509316,-302242176
FC6,-5.70429463664368e-08,212.393035888672,18849,0.0112681332975626,163.526641845703,10.5481472015381,0.311639487743378,1.32453191280365,153.380844116211,906683.9375,98149.5703125,53671.36328125,68845.1796875,47032.875,6260670,-55916320
T7,2.79231215927211e-07,534.492980957031,11535,0.0463366247713566,2110.69213867188,10.5437135696411,0.153547793626785,1.17536473274231,91.4276351928711,11215335,808684.5,194688.21875,197779.375,115320.125,81038248,-982287808
T8,1.45599132750363e-08,143.747344970703,10249,0.0140254991129041,160.927993774414,5.21354722976685,0.37896853685379,1.28418147563934,377.205139160156,1122375.5,156032.796875,95764.28125,116112.703125,63894.9609375,6157654.5,-50423368
P7,-2.93691400088392e-08,249.02392578125,5382,0.0462697744369507,417.956329345703,6.63349103927612,0.269428372383118,1.27752268314362,176.953384399414,1656658.25,201348.4375,121981.453125,153986.3125,81874.2109375,15989103,-157994944
P8,9.61353165962464e-08,456.444763183594,38,12.0117044448853,308.987915039062,30.9022750854492,0.26306813955307,1.27607262134552,148.037292480469,1568596,141149.484375,87772.890625,111641.8515625,58021.95703125,11827300,-119346848
O1,-9.41408089261131e-08,896.621826171875,13509,0.0663721859455109,1226.09826660156,37.2023162841797,0.150456145405769,1.26410841941833,47.5545921325684,5116670,165017.578125,96822.71875,121445.34375,75016.4765625,46961564,-582016064
O2,-6.36248245200477e-08,487.15673828125,133,3.66283273696899,1027.41809082031,14.9503011703491,0.186844184994698,1.16493284702301,20.541654586792,7403543,589795.4375,182419.78125,165429.21875,78795.5,39311356,-448590720
