Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-2.64072951949856e-07,198.95344543457,64,3.10864758491516,257.760375976562,5.8662748336792,0.417035043239594,1.26389920711517,347.719421386719,1852201.5,452403.125,219533.90625,217844.0625,114890.984375,9873792,-82166328
AF4,-1.3881779636904e-07,199.159637451172,11053,0.0180186051875353,260.490356445312,4.82905960083008,0.466849207878113,1.24616229534149,180.818634033203,1582353.125,497824.125,334421.09375,299854.625,140447.796875,9994730,-79653376
F7,-4.46769945483538e-07,239.686309814453,837,0.286363571882248,266.046356201172,7.41166496276855,0.401339620351791,1.30405843257904,260.468139648438,1673371.75,348071.375,176456.8125,197149.9375,119871.546875,10194117,-90019672
F3,8.77583801184301e-08,98.5870819091797,4578,0.0215349681675434,94.0071258544922,3.81883645057678,0.626127004623413,1.3250904083252,524.56201171875,467526.09375,230977.390625,139831.8125,180693.015625,104005.9765625,3601605,-23144688
F4,7.33979206302138e-08,165.478973388672,2951,0.0560755580663681,231.809188842773,4.59122323989868,0.447703689336777,1.27043354511261,70.0020751953125,1540134.875,411071.625,221369.5,232400.5625,121164.2734375,8969514,-72546448
F8,9.30238854834897e-07,239.278778076172,17,14.0752220153809,373.435333251953,4.92215156555176,0.425182819366455,1.23450112342834,91.0592498779297,2326358.25,680623.3125,390055.65625,355724.75,163446.203125,14429498,-123673504
FC5,-1.65943120578049e-07,157.889434814453,4782,0.0330174490809441,146.593978881836,5.01663494110107,0.50366997718811,1.31236028671265,74.7208938598633,869502.5,248519.34375,160993.1875,170743.125,105416.1640625,5611455,-42148836
FC6,5.75689966808568e-07,132.573059082031,19069,0.00695228157564998,109.86563873291,4.84941387176514,0.568086624145508,1.34719944000244,65.2795715332031,626589.5,195516.203125,111266.4921875,158531.78125,108143.03125,4214641.5,-29868990
T7,-4.14857801445123e-08,299.068389892578,12812,0.0233428347855806,976.875854492188,3.6524121761322,0.320876508951187,1.18985199928284,205.982116699219,8456270,1776074,498040.5,492933.46875,223904.484375,37431684,-359685440
T8,2.12215724104681e-07,139.312561035156,20343,0.00684818159788847,160.588485717773,3.79140138626099,0.628880023956299,1.28553199768066,49.0145645141602,847988.25,318562.5,330426.5625,324583.34375,171201.34375,6153256.5,-42373288
P7,-1.04013629709243e-07,142.953887939453,258,0.554084837436676,208.959579467773,3.75955438613892,0.572107255458832,1.27277994155884,339.825347900391,1169048.25,407134.4375,299102.125,389390.8125,177802.65625,7999103.5,-58603012
P8,3.7496761251532e-08,143.33740234375,23983,0.00597662525251508,148.871215820312,4.10159492492676,0.582487106323242,1.27982020378113,399.870208740234,812549.5,289140.5,259934.078125,268574.875,133016.734375,5733214,-40349504
O1,2.9678290047741e-07,151.537322998047,13700,0.0110611189156771,190.720413208008,3.77449345588684,0.548465251922607,1.31379735469818,140.81965637207,968824.625,295736.03125,196134,290266.71875,165216.65625,7299823.5,-54961992
O2,1.09299072903468e-07,225.746276855469,18,12.5414600372314,295.259643554688,4.30318069458008,0.519035995006561,1.27033567428589,230.137496948242,1794744.875,577754.6875,371237.625,428100.5,206147.21875,11338151,-89813792
