Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,1.19670517939596e-09,218.543548583984,29285,0.00746264448389411,136.387924194336,19.4445934295654,0.299283355474472,1.3082389831543,327.747253417969,914502.1875,128720.4375,43307.71875,47284.66796875,33918.3203125,5270129,-48666732
AF4,1.31637571954002e-08,298.261474609375,16390,0.0181977711617947,186.748489379883,27.4955196380615,0.326087802648544,1.23841452598572,143.029495239258,1434100.875,292142.71875,95195.1484375,90747.359375,46879.015625,7157417.5,-64916292
F7,4.06879756553735e-08,121.14973449707,35,3.46142101287842,29.1690731048584,14.2285480499268,0.615696787834167,1.37576913833618,1.82063388824463,123474.1484375,41063.3671875,30356.19921875,46683.3203125,33646.78125,1122148.25,-6731227.5
F3,3.7496761251532e-08,56.6237106323242,12638,0.00448043271899223,19.8158836364746,4.58052062988281,0.736574411392212,1.41061961650848,441.774993896484,76753.484375,29841.052734375,39202.1328125,42745.87109375,31328.96875,816635.125,-4151448.5
F4,6.73146658414225e-08,504.134887695312,19083,0.0264180097728968,429.9453125,26.14821434021,0.295459806919098,1.25764715671539,80.7702484130859,3087219.5,393631.1875,185790.5,166369.3125,95472.515625,16501370,-167099648
F8,1.0909962355754e-07,576.791748046875,73,7.90125703811646,547.866333007812,50.2659187316895,0.214693874120712,1.20697844028473,11.355785369873,3403287,325253.875,125155.234375,122617.734375,57234.4453125,21183476,-240137904
FC5,4.74693067076259e-08,807.515625,4988,0.161891669034958,1231.77648925781,43.6394500732422,0.138515949249268,1.31977188587189,36.6135025024414,4748067,80818.8515625,40238.25390625,88276.984375,71098.3203125,50370584,-671189440
FC6,7.19020363249001e-08,622.077819824219,1477,0.421176582574844,724.013061523438,70.486946105957,0.138602778315544,1.30269086360931,43.097957611084,3331372,59151.171875,27810.068359375,50383.0546875,40503.41015625,28464006,-373420320
T7,7.16028623060083e-08,59.3591995239258,1849,0.0321034081280231,22.2213535308838,7.83857583999634,0.674229383468628,1.35049986839294,871.640441894531,108555.96875,44640.93359375,30557.888671875,48873.58984375,29617.140625,870213.625,-4486885
T8,-1.5756619120566e-08,73.641960144043,34430,0.00213888939470053,30.9710178375244,7.52588605880737,0.60947573184967,1.33793759346008,120.732521057129,163223.703125,49884.03125,51370.03515625,50295.71875,34034.8359375,1189001.5,-6635852.5
P7,-7.87830956028301e-08,71.206916809082,14080,0.00505730928853154,23.6192970275879,9.41479587554932,0.650966107845306,1.30934500694275,862.353088378906,112094.078125,49470.69921875,39347.35546875,53688.25390625,26991.5234375,917924.5625,-4837569.5
P8,4.30813855700762e-08,74.2816772460938,10933,0.00679426314309239,33.5936698913574,6.55020093917847,0.666395664215088,1.33842849731445,170.249862670898,152568.9375,61483.28125,75384.3359375,66316.703125,43734.2890625,1287018,-6892233
O1,-8.73594814265743e-08,152.888214111328,12,12.7406845092773,83.5230331420898,14.1138744354248,0.373646348714828,1.32673537731171,156.903045654297,594536.4375,83570.6875,43723.79296875,49416.77734375,33900.203125,3196787.75,-25335260
O2,4.78682089521953e-08,55.4281845092773,10987,0.00504488777369261,19.8787689208984,6.35837268829346,0.700287699699402,1.40984189510345,6.84528017044067,94565.4609375,27400.357421875,21665.916015625,37470.5390625,32726.197265625,786204.875,-4115466
