Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-2.0264208444587e-07,155.549957275391,12828,0.0121258152648807,209.14485168457,3.3787145614624,0.726334512233734,1.23342192173004,173.384796142578,817513.25,464372.9375,302155.03125,855203.3125,162104.34375,8048413.5,-55068388
AF4,-4.94638143777593e-08,124.717834472656,6029,0.0206863209605217,165.866882324219,3.21780633926392,0.807315289974213,1.24864649772644,287.256713867188,516802.71875,303284.34375,282679.21875,787235.75,182719.265625,6355719.5,-40836524
F7,-4.22835825020229e-07,167.339050292969,14391,0.0116280345246196,226.132614135742,3.60811018943787,0.729966580867767,1.21651089191437,54.4581184387207,820451.375,359703.875,285729.59375,960518.5625,153722.40625,9142420,-66877116
F3,1.88281617852226e-07,135.005844116211,25864,0.00521983625367284,211.629608154297,2.938889503479,0.809741675853729,1.19695699214935,535.284973144531,580869.125,471562.9375,292218.1875,1138111.5,158821.03125,8105670,-53354812
F4,-2.87209246607745e-07,230.973571777344,7814,0.0295589417219162,350.288879394531,4.11037158966064,0.640649616718292,1.23134410381317,198.075729370117,1879609.5,637683.6875,355006.09375,1030719.6875,223479.53125,13410017,-103779896
F8,-1.05310057563202e-07,160.370574951172,12899,0.0124327912926674,323.281463623047,3.16387891769409,0.696890413761139,1.19621884822845,324.975311279297,1479304.875,610260.125,348250.375,1287120.625,161146.859375,12393702,-91600144
FC5,-3.28695023199543e-07,133.169647216797,16485,0.00807823147624731,282.774536132812,2.95449185371399,0.747176766395569,1.19901585578918,167.159683227539,1066298.5,530896.375,324865.5,1302677.875,161003.78125,10881860,-77220984
FC6,7.57913287685597e-09,158.366622924805,4723,0.0335309393703938,281.352661132812,3.03767657279968,0.762912571430206,1.15844571590424,288.166595458984,1061604.375,627265.6875,316731.46875,1525938,81174.78125,10779951,-75579872
T7,3.55820333197698e-07,145.0234375,709,0.204546451568604,276.130554199219,3.15469074249268,0.739732384681702,1.20247828960419,214.119491577148,1002670.6875,478873.9375,419010.96875,1213173.25,167437.5,10578984,-75255272
T8,1.91472835808781e-07,201.606872558594,21017,0.00959256198257208,340.750671386719,3.4951708316803,0.694188058376312,1.15681385993958,273.97509765625,1428145.375,665836.875,426405.21875,1496545,85125.46875,13082606,-98368680
P7,9.37419088131719e-07,178.838897705078,5826,0.0306966863572598,423.845977783203,3.31274032592773,0.621436774730682,1.15615081787109,20.8887062072754,1945168.75,682874.75,399528.4375,1489466.625,89830.90625,16266622,-129968440
P8,-1.74519513507221e-07,167.755065917969,7844,0.0213864184916019,219.190170288086,3.31101059913635,0.740739047527313,1.24001443386078,216.817993164062,806998.3125,497631.75,418230.34375,892178.5625,180390.53125,8488533,-57791388
O1,2.2059265347707e-07,168.829406738281,13979,0.012077359482646,316.658538818359,3.42509078979492,0.662383139133453,1.18773472309113,329.334045410156,1296543.25,447666.6875,312346.125,1175541.75,134492.25,12294034,-94344560
O2,1.24457343986251e-07,135.877716064453,416,0.326629132032394,249.362365722656,3.08397579193115,0.747969031333923,1.23401975631714,379.202056884766,872352.5,666345,293208.03125,1007161.625,228805.9375,9599275,-66791256
