Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,3.7496764093703e-07,265.100799560547,4950,0.053555715829134,440.981292724609,5.63444948196411,0.388456583023071,1.14011311531067,71.1323699951172,3139298,929766.6875,541041.875,395885.8125,125295.046875,17153858,-149987680
AF4,4.64321630033737e-07,264.4345703125,1880,0.140656679868698,296.551239013672,6.90936946868896,0.396763354539871,1.2767698764801,77.8481750488281,2303524.5,522029.4375,212606.453125,213044.09375,122340.140625,11346198,-96578640
F7,6.33256490800704e-07,319.394744873047,1398,0.228465482592583,492.745269775391,6.81010627746582,0.312606453895569,1.2763968706131,6.22008991241455,2816739.25,439804.34375,217363.8125,231827.5,125069.109375,18863104,-182919568
F3,2.24980581720047e-07,252.670776367188,7233,0.034933052957058,473.689544677734,4.63028049468994,0.31945538520813,1.25280618667603,92.0236053466797,3761622,698156.5,211985.53125,214467.09375,122361.671875,18171186,-166184928
F4,-3.15431549324785e-07,248.654144287109,10558,0.0235512536019087,571.009216308594,3.99278593063354,0.301855206489563,1.23387229442596,8.2990026473999,5396154.5,878297,245298.4375,219215.828125,127836.515625,22292130,-209034768
F8,1.14883697222012e-07,260.404663085938,10305,0.0252697393298149,1087.47729492188,3.58850812911987,0.23246343433857,1.10924255847931,93.3036575317383,11152239,2038496.125,266752.1875,212996,115424.7421875,41642640,-414637376
FC5,4.30813855700762e-08,164.563415527344,5772,0.0285106394439936,198.167358398438,4.58268880844116,0.483042806386948,1.30004417896271,183.753829956055,1230402.5,360039.21875,211776.875,222533.796875,123891.375,7589941,-59257060
FC6,-3.63748512199891e-07,272.726745605469,6589,0.0413912199437618,1331.2646484375,2.69613552093506,0.227407082915306,1.10034334659576,107.646217346191,14211078,1896263.25,373844.3125,290292.6875,128515.953125,50936360,-513373184
T7,3.4465108456061e-07,261.785797119141,18,14.5436553955078,367.776397705078,5.27821922302246,0.389540940523148,1.21237099170685,87.38720703125,2448634.75,613808.8125,376323.4375,297851.375,126426.9453125,14076729,-121542320
T8,-4.76712500585563e-07,171.796936035156,5181,0.0331590287387371,247.220245361328,4.69340229034424,0.444662392139435,1.25866794586182,113.575347900391,1548059,450210.5,262800.9375,255442.15625,122080.328125,9559829,-77363040
P7,-1.378205496394e-07,313.925689697266,8707,0.036054402589798,898.28662109375,4.94995450973511,0.286332070827484,1.16474771499634,118.504791259766,6353577.5,997327.25,564796.6875,384687.28125,154174.6875,34409400,-344209344
P8,5.24156860137737e-07,160.491546630859,28068,0.00571795459836721,248.533126831055,3.94144344329834,0.479685425758362,1.22126889228821,102.143013000488,1359467.375,505965.9375,395051.625,318825.25,127973,9580605,-74971264
O1,-1.91472835808781e-07,203.489624023438,26560,0.00766150699928403,370.979125976562,3.95144391059875,0.458382695913315,1.24404966831207,80.5094299316406,2312955,606263.75,446147.71875,428588.4375,193130.359375,14330131,-120189616
O2,4.02092950935184e-07,271.413269042969,32335,0.00839379243552685,554.713256835938,4.22187423706055,0.406315594911575,1.18164205551147,42.2401351928711,3016863.75,969724.3125,786996.875,510404.375,192423.40625,21333622,-189929472
