Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,4.38377302204809e-16,620.7427,493,1.25911298174442,3366.66691093679,5.41172827659847,0.136921492247071,1.18247002943805,77.7430001664834,9320880.27925036,1283471.68493684,290237.062921669,282328.427079636,114375.811470483,128852425.815026,-1558761318.74351
AF4,4.06947878673854e-15,320.9363,23763,0.013505714766654,518.05514541167,11.5803245212122,0.287184416357741,1.44497616242448,134.617434562908,1406682.74077953,279254.565035204,102191.291708921,156934.815924444,102267.874577924,19856067.2395905,-203651956.48594
F7,-2.82047498164315e-15,146.0728,15375,0.00950066991869919,171.769431625567,4.9376364012932,0.498700187858041,1.43403357134056,81.4654582529163,554577.046064446,199500.629066501,130528.65669694,200228.895360104,83838.8642461255,6721278.63722284,-53277717.2661461
F3,1.65691759985886e-15,280.3989,24787,0.0113123371121959,536.428224979475,5.80420474666335,0.309585584043323,1.33185792892206,391.604225986115,1632199.54526654,342422.453541346,194053.960560944,276156.462648898,112174.532044932,20653202.4052404,-199394351.987458
F4,-9.20101946461531e-14,2539.4015,170,14.9376558823529,28656.2044669143,13.5326233186269,0.0667160984913348,1.0435750296478,20.26204280026,49613835.0589887,2644511.51800158,555057.968590551,526742.902794894,165324.960210525,1103342893.21328,-16838760693.9946
F8,1.19476390160226e-15,693.7804,117,5.92974700854701,2060.48342395034,15.6091602623288,0.17372765538409,1.33731649341259,3.77811374154052,6602914.21115012,983407.72805646,205607.806822839,228377.478882695,120199.416213742,79092076.9211392,-954454615.067404
FC5,-3.56794543252118e-15,369.9675,456,0.811332236842105,993.737699331314,9.19103640269771,0.219529372371259,1.45294427701476,157.287842456831,2425284.72413138,270889.742519589,138366.396379809,193370.48895344,94147.5808321758,39209289.5010307,-440879405.886459
FC6,-1.04229776192018e-14,322.7902,1605,0.2011153894081,244.79726061329,51.1854936982735,0.415545309379972,1.52817402575525,7.61790424657498,437988.767155663,91187.6269722399,65185.2681997518,138118.956568575,107106.071817001,9366171.36606726,-95702492.2223333
T7,-7.46541685407258e-16,200.2122,5020,0.0398829083665339,229.071298148066,7.11768598469498,0.459973903006322,1.45426240097762,51.5521805352426,1015987.05365715,260087.996173943,169526.507354885,221665.630696859,77409.1657412357,8766983.65488226,-72598869.5847535
T8,-2.09232285255719e-15,234.3516,431,0.543739211136891,359.793734217881,6.67772478533017,0.404919213860683,1.27545361723573,38.1229648099737,1669480.97455153,364570.791385885,342537.852079366,369153.383152186,102513.635237183,13827086.8974643,-122293585.971436
P7,-5.83673372452522e-15,337.4432,17687,0.0190786001017697,450.533906386642,12.0307914859148,0.308590933836392,1.27109264319066,100.165856717805,1491359.95708396,349777.87073494,203227.157898446,279951.271809693,78651.2136268404,17315319.0913357,-171557124.146755
P8,-1.24365411598375e-14,295.5876,3771,0.0783844073190135,783.63103936471,4.68421788448514,0.366433369102094,1.18135691283795,33.4160103642066,2828835.79781271,782857.794813101,715207.426225683,841277.151056104,141699.328111527,30146214.5031048,-288526857.061651
O1,-2.73428554595542e-16,214.5669,6013,0.0356838350241144,236.457083433673,7.64269555981821,0.440817639676898,1.36921314071134,2.47325353012634,854520.51750195,263527.200879806,164153.444681888,247825.29664254,94847.9072309397,9068120.63894867,-76814211.6366659
O2,-5.87276982479121e-15,280.9096,29017,0.00968086294241307,538.518454925369,4.63257767663112,0.370569826671397,1.3490567902304,204.079579854037,1620472.9858057,337047.493101322,268223.944390149,444749.304185751,152613.696184024,20670943.5804342,-195649150.376046
