Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,4.54129164589118e-15,376.1455,2622,0.143457475209764,458.937212360825,16.1999848009194,0.354381301520447,1.31797383559495,14.0906815839536,1626474.18412565,495377.698850505,242543.450404071,281066.220667512,144597.241264259,17663472.6182075,-174036583.882581
AF4,-2.44451071907428e-15,1309.4519,105,12.4709704761905,3735.17448682583,55.3229779717928,0.151761994021768,1.22285458285164,38.9646932531746,7357437.47664374,1233993.12752514,455962.956114734,423996.256273773,180811.804166193,143408344.767399,-2002438529.52448
F7,-1.78055485932814e-14,3242.0935,1064,3.04708035714286,104980.327185274,6.47045669188902,0.0254837573509699,1.12471672040377,8.062155783904,25472008.2958226,623709.219794471,192973.816481473,230610.691613184,133981.465528545,4037435969.73132,-65447434254.3013
F3,4.92776210346543e-13,356.4882,184,1.93743586956522,305.327038375125,23.854596986634,0.399377225379253,1.36737099265652,67.6776278186315,713360.043896521,270752.808602424,175786.066717809,231137.791538228,123593.114873737,11765520.4990563,-112714833.545348
F4,4.90388168568092e-16,644.5352,28806,0.0223750329792404,1601.43255282439,22.9585880883108,0.17774963968043,1.35023427333764,89.7643406293021,2345829.25164473,311766.87099375,171677.469117582,233174.562044992,131140.322571479,61417351.1557872,-789310154.621992
F8,-2.2499900788756e-14,4132.402,1931,2.14003210771621,58332.459102601,30.7326053236057,0.0394905681276475,1.18687466072784,2.25504995022976,9591833.28188236,1100940.91899169,494620.465836616,461514.75469959,182707.784074101,2231694608.85246,-38764976918.0828
FC5,-5.26647172547066e-15,336.9003,21558,0.0156276231561369,841.060180346803,9.12288814322059,0.232930863289737,1.40025369205382,48.1665582848556,780221.547423552,175139.249420909,124990.114691134,193880.017055387,132371.117607879,32259360.5123988,-361416431.657919
FC6,9.34709569785848e-15,1183.9935,484,2.44626756198347,2662.46354042181,102.932402748036,0.122139742907933,1.42016786848434,24.7623340297641,1210770.16731429,131436.549671248,84967.802859716,157799.83778757,116281.687630442,101874893.070262,-1497993043.11238
T7,-6.64996077073397e-15,222.2215,2704,0.0821825073964497,786.886621292968,3.19267087072718,0.349717503008483,1.25401798999511,44.2849118041061,6558779.20309166,1671945.91308956,399859.038580769,432480.467034258,222854.29094128,30142534.9858174,-277227915.114553
T8,1.38423205763993e-15,268.0216,25582,0.0104769603627551,323.384891830816,13.3669587963361,0.453988322677253,1.33537820011395,158.752678758756,872598.162445367,263471.799147477,300586.816516754,319548.592323427,177432.427799499,12386365.280231,-113883634.371812
P7,7.27910650063553e-15,203.0732,3779,0.0537372849960307,291.4131433281,4.75831247414883,0.529363837773569,1.31981971126827,48.9401933635726,793968.434418487,329525.483346044,316677.686451327,447826.208555011,207037.200490404,11307861.90879,-92244110.7946152
P8,1.96660515843337e-14,934.249,1518,0.615447299077734,4458.78090175274,27.5338210009089,0.125323066153829,1.31041781019458,41.7680249350793,1320662.96655764,303122.619265845,315388.263627673,380444.176293877,171309.816996456,170593078.063113,-2413741477.25528
O1,-8.36706237309891e-15,1239.0877,109,11.3677770642202,2051.54151398361,97.9535808739689,0.179628856249115,1.36853380878229,40.3980976183297,2409465.2384732,236447.796863474,163030.521385597,304377.681657119,188785.862581257,78518627.496401,-1123139790.72039
O2,-9.21929756908012e-15,1017.4761,3607,0.282083753812032,7347.82142395389,7.5991969657116,0.122906656922167,1.16380397019665,7.90887767138856,28964807.9120905,1472255.71564868,502113.87826979,480026.075581971,217853.724883352,282429553.322866,-3698266088.19847
