Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,4.7509195155726e-07,485.185119628906,17613,0.027546988800168,899.751953125,7.9280571937561,0.299617886543274,1.28595566749573,75.2407989501953,7551526,739009.375,314619.0625,353821.8125,225617.0625,34424440,-350661536
AF4,-1.00922136425652e-07,188.866287231445,710,0.266008853912354,132.542510986328,10.5647087097168,0.546269953250885,1.36507058143616,54.1706352233887,765548.8125,211072.765625,130859.734375,169916.984375,113996.6953125,5074127,-38328244
F7,1.55571669324672e-07,330.345764160156,31,10.6563148498535,253.167282104492,14.4513664245605,0.572306334972382,1.34765601158142,263.029846191406,1294541.25,339320.3125,259513.9375,367743.8125,257874.984375,9692260,-80861392
F3,-9.57364179043907e-08,471.64599609375,86,5.48425579071045,261.353393554688,39.1533813476562,0.550178706645966,1.33944499492645,165.545959472656,1139590,317144.28125,274724.0625,361384.0625,237785.5625,10001067,-88167048
F4,8.05781468216082e-08,436.14794921875,6975,0.0625301748514175,881.619262695312,6.32157516479492,0.361774653196335,1.29114866256714,44.0673027038574,6019933,1116881.125,455197.1875,523385.6875,323960.625,33747800,-332633184
F8,-1.06905666541479e-07,539.405944824219,46,11.7262163162231,581.745971679688,20.5116443634033,0.389715880155563,1.31619226932526,120.572494506836,3843738.75,568970.3125,308799.375,408962.96875,258524.765625,22268508,-222738128
FC5,1.11692486370885e-07,148.973083496094,10060,0.0148084573447704,76.6554412841797,9.19996738433838,0.765839874744415,1.41927635669708,331.172027587891,357370.53125,90978.2109375,75642.03125,170407.15625,152815.6875,2934453.25,-19072022
FC6,5.74418486110062e-08,489.848022460938,44,11.1329097747803,202.036071777344,102.820945739746,0.512473583221436,1.41309344768524,69.7927398681641,953470.5625,103008.796875,67494.453125,207414.984375,180753.125,7744225.5,-77628688
T7,1.40413405347317e-07,160.595184326172,6523,0.024619834497571,112.986549377441,5.83203220367432,0.702324748039246,1.3948370218277,365.585479736328,525501,136300.265625,142054.875,222256.25,186389,4326720.5,-29991446
T8,-1.27648558390092e-08,215.999328613281,6304,0.0342638529837132,97.9301605224609,13.4091472625732,0.751671016216278,1.40242576599121,191.35563659668,421551.78125,104698.453125,131568.515625,211732.078125,189054.25,3755700.5,-25437392
P7,-6.70154918225307e-08,406.813323974609,3404,0.119510374963284,141.80110168457,47.6443939208984,0.623764038085938,1.35743069648743,90.4126892089844,834918.9375,130783.65625,154132.625,260776.515625,166557.171875,5424942.5,-44694028
P8,1.4759364397321e-08,301.212188720703,32,9.41288089752197,122.06990814209,28.8709297180176,0.71517676115036,1.36814081668854,203.713150024414,570508.125,219740.625,169821.75,271771.53125,194253.90625,4672916.5,-34189800
O1,-1.43604621527516e-08,416.764038085938,38,10.967474937439,218.45426940918,73.0785217285156,0.554087042808533,1.3984090089798,76.1136856079102,1281282.5,132548.8125,113438.8515625,268270.5,230084.140625,8376243,-79756864
O2,-1.22861735007973e-07,121.498474121094,51,2.3823230266571,91.1084899902344,5.49016237258911,0.794490039348602,1.41958963871002,607.405700683594,388411.15625,97553.1328125,80848.625,216897.828125,206544.34375,3491113,-22730994
