Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-3.05443471879272e-13,437.79,20865,0.0209820273184759,2498.19896021539,3.98137401141917,0.233294234867155,1.35543761333804,126.667040752598,1577678.67584688,496952.120819249,334707.162996591,894132.550039117,171888.664875353,97250618.780601,-1141557333.67362
AF4,2.12798744663487e-15,658.2626,4354,0.151185714285714,3489.25087499672,9.57613388334828,0.19760188255766,1.34955897124603,7.64061141260462,1722067.72704642,359784.09401742,324864.06627714,858867.890521234,201010.011120796,133792089.916742,-1719002292.24391
F7,4.53958271742495e-14,1308.8594,4139,0.31622599661754,8819.92292532913,10.5232958230222,0.12833343235769,1.29717074971749,0.915240198564186,2855806.87789215,408819.128584942,333948.185892904,1024207.52664076,166291.357003681,338893327.588347,-4718009135.71212
F3,-6.35602507454376e-14,1041.4528,2857,0.364526706335317,4875.34775094465,13.2526886295387,0.183875006943408,1.27795306399583,7.94047798687813,1834669.82133194,540014.195237294,373148.719904577,1201959.58550558,173533.946913085,186556161.853313,-2504573047.60545
F4,1.11885775720693e-13,3278.1645,1509,2.17240854870775,32328.3098702629,36.5247598463344,0.0716902859712502,1.29677097405226,19.3722445315095,4392838.64477014,680608.225847201,384398.239470867,1049847.66102103,227824.590596085,1238408047.55042,-20779355257.1706
F8,-5.40336432573882e-13,497.2031,33778,0.0147197317780804,4208.08955555461,4.08146947809259,0.208394924781814,1.28647240066523,5.86493430965142,2900103.88921173,666310.785120542,369458.738908847,1337214.36362031,169737.988714178,162017633.734064,-1998446648.20629
FC5,-5.56373611710812e-13,1075.36,488,2.20360655737705,11464.1430907615,9.24490462695782,0.127364528030009,1.28299227538997,44.7089209641807,2732636.87071767,578357.25064962,371393.164661218,1368772.72337972,169508.816640803,438893066.820105,-6194642045.03296
FC6,-2.87072119361196e-14,542.2189,9114,0.059492966864165,5753.34839689062,3.45314860758954,0.181718682794781,1.27551730046295,62.418594316955,1903038.97846521,689044.981161084,341420.093462418,1543290.44602622,82530.7039952033,220458117.259119,-2785897396.86312
T7,-3.00664416272863e-13,1269.4056,1433,0.885837822749477,16204.7707264321,7.32163005671145,0.105693374590679,1.27522046083933,7.89364117456777,3506303.84335014,591728.45036627,556007.209692457,1262172.17142053,188686.530502141,621653331.818765,-8986585560.44892
T8,8.01141949903055e-14,941.941,1397,0.674259842519685,10218.5200602223,6.17359404294626,0.140066995736084,1.27465896331067,13.6197629850676,3916250.81724971,778466.978550319,512704.062806088,1563280.48345012,86390.4111193416,391149173.248157,-5359686416.76419
P7,-3.75533315390432e-14,1182.26,12419,0.0951976809727031,20235.572473749,4.74368232175006,0.0993899544403657,1.25766240153405,28.9647404163642,8017966.0825102,774183.319605169,456940.134815502,1577821.61256285,82058.1500881817,774133315.245037,-11097318744.9563
P8,-3.92696529784127e-13,770.5793,1429,0.539243736878936,4381.38198052352,12.6536044436669,0.182556351591026,1.35072832129558,19.1990322601007,1835430.49304086,527693.318530864,470300.786193787,926262.787853545,187100.430699187,167705993.270135,-2224865111.47447
O1,-2.12427609981366e-13,1250.8491,19149,0.0653219019269936,13363.0541069927,7.61794215819765,0.11028741083636,1.27502749821957,31.6632597004215,3147360.43008388,498059.176391868,343154.685478319,1229043.7661523,140553.472501201,511591249.949091,-7187020822.24341
O2,-2.63204704293274e-14,779.6669,263,2.96451292775665,3506.16797015808,11.4817447226173,0.216190855475794,1.33118379258179,6.61991502804016,1851644.73026574,696723.640268221,325188.241259555,1040456.20959234,237222.233600118,134401903.19777,-1720240216.68968
