Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-6.7970772213044e-15,1091.6871,3146,0.347007978385251,5282.67069001213,15.8693933378805,0.11731167264596,1.27711903888588,44.2429131777955,7018529.88989788,1021493.5154107,245943.380755016,308169.552982585,165869.42165381,202245509.267121,-2740097500.1156
AF4,-1.11897663918719e-15,415.9868,23241,0.0178988339572308,1281.22933727674,7.68001980383029,0.201182041982897,1.43169539919523,128.964166081905,1458947.84990193,322387.422484814,129072.924328436,194214.320780193,128721.143866625,49811927.1085954,-566973387.658261
F7,2.13021648376473e-15,326.303,594,0.54933164983165,318.214162696457,28.1268299232933,0.39149713876647,1.44898321385835,145.118210197199,588184.197913552,226257.951905105,117487.788670481,207482.114778437,106223.14709835,12209310.8180251,-120693153.286521
F3,-2.05477843716667e-13,253.1235,1213,0.208675597691674,414.203052414999,3.90358840912027,0.358000286649104,1.38168917734921,72.2829236570423,817659.719106372,262399.989388335,152695.083478034,253297.912808348,129843.896210947,15912804.1315514,-146609477.133625
F4,3.53810605547618e-13,3071.6604,31359,0.0979514780445805,84711.8213313393,7.24697470299422,0.0405753919494895,1.04340621880116,24.2847290529239,54420907.7336903,1836107.93776286,502854.328161342,550452.303949084,193875.710388433,3267456766.61376,-52945016705.8807
F8,-8.60036825935706e-15,3518.0895,19625,0.179265707006369,19804.5235629133,141.789722329143,0.0615696362059984,1.33684180102606,24.3936181717679,9368689.00153202,812624.439667116,194553.118773699,297710.120277333,159081.33102835,1992915095.70019,-36528047838.9635
FC5,-5.71227915144165e-15,465.647,29327,0.0158777576976847,2236.95112672017,5.66366545748767,0.160438447189827,1.47292838787253,28.5324691039257,2786135.44887168,225745.36880723,120241.925193865,208591.517409848,128041.619120696,85702863.2087722,-1029616187.57316
FC6,1.02238503022681e-15,174.9296,8548,0.0204643893308376,265.970096922409,5.02638791129673,0.427890436036752,1.52780719069283,332.088804535952,296079.87822273,77647.3392592297,61944.1885388847,160109.445290126,127578.19441006,10317601.370298,-94589643.3327432
T7,-5.96416034711526e-15,487.1996,83,5.86987469879518,296.804870848633,41.9473238732835,0.389929285672338,1.5161562121701,133.677330446104,833641.958377453,186103.7829075,122547.390551393,167868.160112271,78025.8732777336,11399367.3403909,-116258294.573822
T8,3.05526689265454e-15,215.5307,197,1.09406446700508,261.914111681625,8.16270215657383,0.44347683738346,1.35084284664896,372.239996342916,719129.964827626,256582.535620954,270796.780754233,275801.769921201,96897.9133199819,10035153.3570277,-87689245.5200217
P7,-3.72212050066948e-15,306.2374,27353,0.0111957518370928,375.843061538825,13.8657262020134,0.322862314331427,1.3418206160355,239.374876974889,1014514.32737472,230964.925427698,149338.031513288,215780.825356269,85571.8472917734,14404130.971978,-141130340.426348
P8,-5.00210792186986e-14,253.0497,31152,0.00812306432973806,560.301903482083,4.300671470429,0.414444095613126,1.24148814165424,8.03354684403533,1547411.60091729,559524.663544528,578794.19190587,705468.889263614,148959.138516147,21581011.2932777,-197028956.260633
O1,-6.08805766091637e-16,169.8441,852,0.199347535211268,207.313126334872,5.3930187800918,0.449544481927433,1.41211637314915,317.980764080668,425515.880208391,176924.234352878,126588.121533075,204410.615035327,92738.2715420494,8029878.55198413,-67731058.7257044
O2,4.13887614271469e-14,176.9364,17311,0.0102210386459477,350.038543230367,3.51425513049028,0.514465385367811,1.38614960180334,16.3225860321531,596735.91158652,217429.413604273,194974.626862398,505393.088183853,230013.568092183,13453954.3225142,-115693803.936564
