Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-8.85561846075689e-08,330.050354003906,12186,0.0270843878388405,441.720916748047,15.5596513748169,0.313212037086487,1.28925788402557,57.479663848877,3317193.5,542112.5,172449.03125,175707.8125,117973.046875,16902408,-168975408
AF4,-7.81847404596192e-08,476.867248535156,3556,0.134102150797844,801.841125488281,17.0895938873291,0.276210516691208,1.19291377067566,94.8029098510742,7005439,975981.3125,326462.03125,296622.25,133175.125,30693576,-322728288
F7,0,260.897705078125,65,4.01381063461304,241.301498413086,10.0614490509033,0.478728324174881,1.30867636203766,252.864654541016,1412651.125,389427.5625,223925.546875,268246.4375,154103.859375,9232580,-76731768
F3,-1.27648558390092e-08,524.014404296875,73,7.17827939987183,248.310287475586,77.4308776855469,0.412578999996185,1.35985565185547,81.4871063232422,1651552.625,260298.015625,191350.828125,175369.796875,113999.171875,9502029,-97484336
F4,0,1113.8837890625,93,11.9772453308105,2022.19995117188,34.0888252258301,0.199784651398659,1.20558702945709,9.24409580230713,12757872,1002363.5,455728.5,361944.75,183899.78125,77792144,-978586752
F8,-1.33233172050495e-07,938.868774414062,4246,0.221118405461311,1951.353515625,32.705940246582,0.178992837667465,1.20147502422333,34.7277908325195,9885642,800987.5625,295209.625,301326.8125,140782.5,74686768,-951649728
FC5,3.76962141501735e-08,937.426025390625,9995,0.0937894955277443,1674.36218261719,42.0535659790039,0.168392673134804,1.31190872192383,50.7803688049316,4516024.5,256403.203125,136405.484375,212741.296875,133118.21875,64058180,-866509568
FC6,-1.08900174211612e-07,944.976684570312,11171,0.0845919474959373,2606.39428710938,30.903148651123,0.13141442835331,1.29438078403473,47.0285224914551,9719168,243124.734375,121733.5859375,180015.9375,124119.46875,99702528,-1383691392
T7,9.89276287555185e-08,307.365600585938,25,12.2946243286133,153.614822387695,22.8027801513672,0.527767777442932,1.30810546875,101.257858276367,1018104.25,245339.375,169337.234375,229205.0625,113823.3359375,5883190,-47414344
T8,1.98453609101534e-08,328.861022949219,31,10.6084203720093,232.912109375,24.3649425506592,0.44035392999649,1.29524707794189,74.0043869018555,1493299,278760.84375,239921.390625,215268.015625,123415.9296875,8915455,-80325368
P7,-1.17277110689429e-07,212.727432250977,101,2.10621213912964,178.759246826172,11.8220558166504,0.483899593353271,1.28034365177155,298.610443115234,978210.1875,294221.4375,200654.4375,231941.3125,107456.6953125,6844366,-55639836
P8,6.18297661958422e-08,212.628448486328,11133,0.0190989356487989,202.968002319336,8.85281658172607,0.552038908004761,1.30712509155273,461.186645507812,1104013.625,314936.96875,328964.4375,296538.59375,172146.75,7771939.5,-60737712
O1,-8.29715602890246e-08,288.929565429688,22,13.1331624984741,249.207260131836,11.5359363555908,0.453546911478043,1.33897566795349,118.555969238281,1592152.625,276591.125,174677.96875,226276.21875,153677.65625,9535385,-81861320
O2,1.53178262962683e-07,323.600769042969,81,3.99507117271423,157.730895996094,21.3776245117188,0.645097017288208,1.36025381088257,141.863754272461,1015772.5,163176.140625,114246.1328125,321486.75,202220.6875,6037578,-47894396
