Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,9.17473954586967e-08,103.729263305664,14621,0.00709453970193863,92.622200012207,4.07036113739014,0.443060517311096,1.24836015701294,114.261352539062,597399.4375,189693.671875,111082.8203125,86461.0078125,45264.66796875,3545586,-24638956
AF4,8.47666186132301e-08,95.5710296630859,27405,0.00348735740408301,65.778076171875,4.42610168457031,0.470887511968613,1.20914113521576,76.0088653564453,392653.5625,175077.015625,114386.71875,74049.8125,32825.125,2534181,-16352444
F7,-2.19196508055575e-07,64.0030059814453,11931,0.00536442920565605,45.3841743469238,3.65721797943115,0.549371719360352,1.31737124919891,842.218872070312,220857.53125,77691.125,69429.0859375,59840.109375,38921.3671875,1739535.75,-10493599
F3,-3.19121369329878e-08,56.3518524169922,5744,0.00981055945158005,31.19553565979,3.7231171131134,0.58680534362793,1.34786915779114,449.508117675781,168757.90625,59373.91015625,41094.375,47889.08203125,30592.60546875,1197217.25,-6618044
F4,-1.24457343986251e-07,112.94181060791,20720,0.00545085966587067,82.2061004638672,4.3290319442749,0.637317657470703,1.35365581512451,146.72607421875,442351.65625,152439.25,107048.40625,137753.1875,106735.09375,3147217.5,-20212200
F8,3.59011558259681e-08,107.467391967773,2935,0.0366158075630665,103.949287414551,4.36243057250977,0.439426004886627,1.24282586574554,400.130340576172,649655.0625,193281.28125,121092.484375,105140.34375,49411.96875,3982256,-28541748
FC5,2.87209243055031e-08,60.0040588378906,7017,0.00855124089866877,47.5770454406738,3.518226146698,0.760861754417419,1.37616169452667,56.2048645019531,194597.34375,75523.96875,71706.5,113172.25,90913.25,1821070.875,-10135459
FC6,9.05506922777022e-08,81.1332626342773,15894,0.00510464701801538,49.5453300476074,4.10367202758789,0.562892138957977,1.35094738006592,886.837524414062,300222.125,87057.5859375,55964.9765625,65188.421875,48742.90625,1895791.25,-11712102
T7,-3.87732484341541e-07,72.8683929443359,2800,0.0260244254022837,63.0105209350586,3.70665836334229,0.556260108947754,1.27342045307159,396.146423339844,329345.90625,120266.59375,107800.046875,103816.953125,50183.9140625,2413328.25,-15023508
T8,-2.1460913046667e-07,184.350006103516,14822,0.0124375931918621,114.412712097168,5.82249450683594,0.501615643501282,1.18464577198029,160.747665405273,538270.3125,178559.953125,380328.375,122849.0390625,64820.91015625,4401591,-31124636
P7,1.77910166598849e-07,103.35139465332,3404,0.0303617492318153,86.9021224975586,4.41744995117188,0.499150604009628,1.18583285808563,92.6305541992188,486895.75,192670.0625,164773.890625,138552.140625,44932.46484375,3328653,-22117090
P8,-6.94088981845198e-08,117.482208251953,163,0.720749735832214,97.3503723144531,4.33121395111084,0.536324799060822,1.235267162323,86.0611953735352,479300.59375,189863.625,225896.53125,142495.53125,68631.3203125,3726229.5,-25071626
O1,3.16329078486888e-07,104.624435424805,11846,0.00883204769343138,111.962226867676,4.65121078491211,0.403867065906525,1.22604501247406,623.857299804688,793201.3125,174854.515625,106991.8828125,103559.65625,43548.4296875,4289026.5,-31902094
O2,1.39615607963606e-08,125.925827026367,1024,0.122974440455437,169.814819335938,3.67853665351868,0.322254776954651,1.19405794143677,313.949371337891,1610663.625,344678.53125,97021.109375,77314.1328125,40913.578125,6502740.5,-50697544
