Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-3.01569713201388e-07,223.527923583984,680,0.328717529773712,294.987335205078,6.83406114578247,0.32654869556427,1.24022161960602,11.5005474090576,2383634.75,471633.625,149967.5,135189.09375,81543.515625,11333580,-100212400
AF4,-3.98901711662347e-09,163.689849853516,7880,0.0207728240638971,108.137763977051,7.88656949996948,0.399771124124527,1.29962110519409,15.2335844039917,780243.9375,179446.4375,81702.90625,70744.6328125,47699.7890625,4158686.25,-31719098
F7,-4.3879190059215e-08,97.6668472290039,6121,0.0159560274332762,55.3128852844238,4.71952486038208,0.564935207366943,1.32197690010071,409.757781982422,337964.125,116807.609375,76290.9140625,76917.296875,52067.609375,2193185,-13813790
F3,-8.85561846075689e-08,88.6941986083984,30390,0.0029185323510319,28.4923667907715,5.43630838394165,0.722219705581665,1.4062751531601,985.913635253906,141370.375,61444.703125,37172.7734375,61478.10546875,42610.3046875,1090788,-5641467
F4,-4.78682089521953e-08,163.767272949219,18476,0.00886378437280655,197.500137329102,5.0955638885498,0.444183439016342,1.29868626594543,104.081596374512,1309344.5,329362.59375,170621.59375,171261.5,111635.5859375,7563177,-60560936
F8,8.33704589808804e-08,158.90657043457,1306,0.121674247086048,143.729064941406,5.500244140625,0.454329311847687,1.29682838916779,394.312103271484,950555.5,248133.046875,137397.5625,133501.921875,85273.140625,5499966,-42310612
FC5,-5.74418486110062e-08,121.596572875977,27159,0.00447721080854535,89.7671356201172,4.74699687957764,0.514862954616547,1.35296225547791,483.854034423828,551213.375,144526.140625,74803.4921875,95647.28125,75704.3125,3483591.25,-24720224
FC6,2.0264208444587e-07,89.4397125244141,23030,0.00388361746445298,52.604621887207,4.71764659881592,0.604795396327972,1.37959706783295,528.389709472656,288581.03125,85740.265625,49985.80078125,73931.890625,63449.1640625,2013293.75,-12709802
T7,-8.93539890967077e-08,72.0161895751953,17124,0.00420557055622339,39.0264282226562,4.60247802734375,0.785718679428101,1.34787428379059,592.768920898438,139443.46875,70899.9375,89139.8203125,107214.703125,73318.25,1494108.625,-7921531
T8,-3.1912139597523e-09,153.370056152344,14764,0.0103881098330021,59.9043045043945,6.6766471862793,0.70809805393219,1.3145991563797,420.255554199219,240542.03125,101490.2109375,174476.109375,130194.109375,86541.4921875,2301099.75,-13842947
P7,3.1912139597523e-09,79.9909210205078,8758,0.0091334693133831,43.4379577636719,4.36107397079468,0.663466572761536,1.35690927505493,241.243423461914,198744.375,71625.203125,59719.3984375,84026.28125,59006.859375,1667885.25,-9799669
P8,5.1857224292462e-08,104.324523925781,24087,0.00433115474879742,62.5077629089355,4.08846855163574,0.814267575740814,1.35017228126526,649.463745117188,224467.28125,101672.8125,135115.671875,188157.75,127301.53125,2392313,-13378081
O1,-9.09495980749853e-08,112.881011962891,32053,0.00352169875986874,67.9671783447266,4.38289070129395,0.947839736938477,1.37232673168182,16.1917552947998,199893.34375,71233.3125,58544.22265625,292942.75,185590.421875,2611327.5,-14837702
O2,-2.63275143908004e-08,73.9201126098633,10408,0.00710223987698555,44.7831573486328,4.59427785873413,0.780524909496307,1.35401034355164,908.245849609375,185205.1875,99227.0234375,66379.9921875,128408.859375,85916.3125,1715583.875,-9250182
