Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,6.1967232209968e-16,919.972,9508,0.0967576777450568,9384.62657782941,5.97890674261577,0.101489191175682,1.31404058506416,21.2040126381816,3969017.48301966,637280.22013861,436491.336932068,418684.518942805,248636.988256276,359116535.737684,-4918096469.92834
AF4,-2.41181817450307e-15,627.6539,239,2.62616694560669,3120.00735824707,9.28013485704932,0.148116571894698,1.27922337719264,0.621000937204145,3067929.94110745,653730.140237046,463082.142095755,317417.999059706,148569.4981181,119536713.136423,-1505349566.33778
F7,8.02453366747786e-17,1280.7053,3379,0.379019029298609,19303.3991578822,5.48748627637319,0.070683930101879,1.33145155887499,3.84645746182813,4295638.62093548,462439.159961427,335084.553203602,415968.940240282,264040.739116997,738736316.112254,-10618112497.6691
F3,-1.48936830893142e-14,1413.4777,1028,1.374978307393,10647.3180673852,8.41473756141703,0.0821249323191023,1.36429632003022,8.13743034141863,5852207.39144973,398233.074937238,235082.777186414,295203.846875115,170993.122728244,408160758.875822,-5705501465.45965
F4,-2.16365204071255e-14,902.3191,14150,0.0637681342756184,4170.4525355525,10.3425180621186,0.171262858297908,1.33486469685579,47.367224184493,4289707.06535186,623373.028449817,441947.886587388,582791.427772001,319330.338784952,160985654.327757,-2084121906.65281
F8,4.09548421992018e-15,937.0149,8545,0.109656512580456,11018.3722242402,4.74532503215463,0.0880484576589817,1.27654167698271,24.6904489158143,6079490.73889091,712747.415283362,413827.640400469,404306.443061738,197472.207320006,421541382.466702,-5787661205.97532
FC5,-1.12700117285467e-14,1018.4467,20423,0.0498676345296969,7132.73462333684,10.0642249499182,0.123476137184834,1.367053400958,48.358250715775,2936385.13841401,413447.395413417,321335.466498739,482033.501575733,309850.921977744,273084576.469337,-3711020795.74025
FC6,-1.6126340622124e-14,1033.4778,16218,0.0637241213466519,12436.4632080986,4.67622700614974,0.0799072028859307,1.30536497721475,16.799331215986,6429661.06560792,682892.093227016,296546.565417497,339761.318615662,196070.896767478,475964218.958555,-6594532410.42045
T7,4.68097797269542e-16,664.2696,8244,0.0805761280931587,5368.58920519561,5.06865309617534,0.125557242084334,1.30608862548228,115.922630812823,3072376.98383779,488830.766681484,435014.025062411,428355.473478503,200897.588110629,205378846.955618,-2664817764.55662
T8,-6.96202596891367e-16,1130.9177,33508,0.0337506774501612,14563.7974692136,5.01978748749749,0.0805670553463666,1.20223012668997,70.2815842716832,8836872.47803961,775805.536070594,880614.134704956,415235.316090093,187540.424786763,557165779.22853,-7830376605.27011
P7,5.23377918089945e-15,856.2221,239,3.58251924686192,8675.85237242425,5.14767377914307,0.0967804983267973,1.25151706134865,21.9489459541147,3426740.80872121,609534.721165449,515935.323007704,464104.332095036,167829.658765994,332540042.199674,-4487001885.84118
P8,-2.41211537945372e-14,812.99,6580,0.123554711246201,11914.8547228377,4.58182713817474,0.0863149206810582,1.25934033004038,29.0266297122557,5007595.75569728,581254.672626411,612649.006984165,435165.310313156,193923.117760312,455804935.006833,-6302790580.53754
O1,-1.05656359955125e-14,1462.6258,287,5.09625714285714,18701.7989215098,13.8842624733334,0.0639076893316619,1.24870847913608,48.6645080020817,9078959.3487813,805654.986140324,389782.821358927,351833.651291325,164706.962472093,716717458.150377,-10706135093.1418
O2,-5.82484552649933e-14,718.9959,9771,0.0735846791525944,7978.24462145291,4.09682733834962,0.111394143778934,1.04543461797731,10.2991606578106,31373162.6377188,3356134.73401883,479569.383876176,369112.937060363,142312.195583483,305476376.646788,-3916319497.1741
