Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-1.88281617852226e-07,208.11882019043,208,1.00057125091553,213.177597045898,12.9901676177979,0.309593737125397,1.25034081935883,214.811813354492,1746673.5,325974.75,102573.8203125,80393.2734375,52159.34765625,8160217,-71737384
AF4,-2.79231215927211e-08,111.403457641602,10543,0.0105665801092982,52.537296295166,16.19162940979,0.437234967947006,1.34512066841125,350.859985351562,357209.3125,85402.3984375,39911.69140625,40387.0859375,27541.609375,2011645,-14636814
F7,1.09697975148038e-08,147.231719970703,24135,0.00610034074634314,66.9217529296875,13.6759872436523,0.566012620925903,1.34757208824158,118.65217590332,304819.4375,91559.078125,67659.75,96145.4921875,65002.453125,2561870.25,-18425670
F3,9.25451999478355e-08,232.236297607422,224,1.03676915168762,78.412223815918,19.2755947113037,0.534176051616669,1.31552267074585,362.964508056641,452204.84375,119701.40625,87419.4609375,107593.5078125,61506.765625,3003226,-21618068
F4,2.23384972741769e-08,271.173767089844,1744,0.155489549040794,263.892700195312,11.0357856750488,0.421873599290848,1.32299304008484,38.2591705322266,1772656,371724.6875,160768.640625,202172.171875,138397.359375,10138050,-88023056
F8,-2.0583328819157e-07,301.528930664062,149,2.02368402481079,205.854232788086,23.7499694824219,0.349902480840683,1.32442057132721,164.69499206543,1422483.875,151503.578125,80106.578125,112115.390625,74386.3125,7910920.5,-73965304
FC5,-6.89850665480662e-08,150.973358154297,18301,0.00824945978820324,36.8988189697266,60.948299407959,0.596166253089905,1.40106248855591,220.417938232422,236074.328125,39990.109375,24948.3203125,51909.1171875,43017.2265625,1412531,-10158557
FC6,-5.3851735515309e-08,220.664611816406,507,0.435235917568207,62.2657775878906,40.7634315490723,0.504557907581329,1.41556799411774,219.547058105469,342986.5,46431.95703125,22215.197265625,57250.73828125,55285.0703125,2382670.75,-19128746
T7,3.19121369329878e-08,107.527305603027,10687,0.0100615052506328,38.7033767700195,7.10999917984009,0.657924473285675,1.38032305240631,685.440490722656,215039.3125,54257.4609375,52094.59375,68257.234375,53113.078125,1481218.75,-8828154
T8,5.98352585257089e-08,283.89013671875,22,12.9040975570679,64.374153137207,73.8462600708008,0.52589076757431,1.37639772891998,150.527328491211,420076.78125,55116.78515625,59907.46484375,67948.359375,58617.2890625,2487129.5,-20590666
P7,8.77583783420732e-09,269.646484375,22,12.2566585540771,57.4887275695801,68.388916015625,0.648891806602478,1.36528933048248,74.3961563110352,318551.21875,55208.046875,56924.53515625,111102.21875,76102.5703125,2199766.5,-16616224
P8,-1.7412060060451e-07,166.472763061523,32,5.20227384567261,55.5394477844238,11.030722618103,0.7395920753479,1.36145615577698,322.2646484375,260549.046875,85799.1953125,83545.8515625,136805.0625,93201.953125,2127131.75,-12861862
O1,3.82945657406708e-08,791.094604492188,17871,0.0442669466137886,651.759582519531,67.8617935180664,0.186520963907242,1.31542468070984,86.608757019043,4679921.5,134845.0625,54177.46875,84699.296875,66972.5859375,24932260,-309730304
O2,-8.37693647781634e-09,152.789916992188,33689,0.00453530577942729,37.9855270385742,25.5029830932617,0.645223736763,1.40650069713593,799.553039550781,227394.875,52760.26953125,27884,58663.46875,55045.8828125,1455357,-9268764
