Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,8.77583801184301e-08,78.7557144165039,9,8.75063514709473,33.8518028259277,3.60372471809387,1.24506318569183,1.76694536209106,31.1880912780762,105531.75,47823.7890625,28591.01171875,66288.3203125,48053.17578125,1296614.5,-5851425
AF4,7.97803494378968e-08,111.361541748047,4207,0.0264705345034599,35.5311126708984,6.91238880157471,0.710751414299011,1.54931771755219,157.768035888672,198230,65150.25,29416.6171875,51167.625,41989.640625,1393618.5,-8170835
F7,1.80303587171693e-07,75.7818908691406,8552,0.0088613061234355,32.6090393066406,4.27581167221069,0.632616937160492,1.31599044799805,211.847412109375,160275.09375,67331.96875,45733.53125,70486.921875,32792.74609375,1262225.375,-6800236.5
F3,-6.38242791950461e-09,95.0951385498047,892,0.106608897447586,81.5691452026367,3.8716824054718,0.586526095867157,1.31492805480957,246.168334960938,472167.40625,171737.703125,112087.15625,151086.421875,64702.6875,3198324.75,-20624330
F4,-1.45998029665861e-07,86.8000793457031,1696,0.0511792935431004,74.1422119140625,4.24618625640869,0.484085291624069,1.33448970317841,100.669761657715,512991.3125,115170.171875,47761.48046875,80427.234375,49716.5859375,2841797,-19472368
F8,7.18023116519362e-08,143.561370849609,3147,0.0456184856593609,118.89380645752,5.45223331451416,0.582182645797729,1.33421897888184,66.9243392944336,678395.625,246942.953125,154555.65625,203856.703125,94955.734375,4555475.5,-31287184
FC5,-7.97803423324694e-09,67.0345077514648,20604,0.00325347064062953,29.5162601470947,4.52629661560059,0.770349204540253,1.37246537208557,683.318115234375,124486.5546875,53599.3359375,40326.828125,83531.234375,50996.30859375,1133630.25,-5657987.5
FC6,-3.47044490922599e-08,53.9969711303711,116,0.465491116046906,14.0315046310425,4.39068174362183,0.943651795387268,1.41087877750397,318.177520751953,43832.80078125,22728.00390625,17788.92578125,50391.02734375,41364.78125,536983.375,-2096335.75
T7,-1.30041968304795e-07,77.8910140991211,19996,0.00389532977715135,59.5949020385742,3.6188702583313,0.829633891582489,1.39031648635864,82.5089340209961,174339.1875,126429.5625,118008.671875,178910.75,115674.703125,2282556.5,-12445560
T8,1.36025491315195e-07,51.2145309448242,8826,0.00580268865451217,19.2865161895752,3.97433686256409,0.894475698471069,1.4353004693985,321.94091796875,64974.60546875,30977.1953125,32483.74609375,58252.0703125,46744.15625,738583.625,-3183830.5
P7,1.99450872484519e-10,68.4712371826172,1505,0.0454958379268646,35.880542755127,4.07847023010254,0.843753635883331,1.36428105831146,376.499481201172,117400.2734375,65799.5,57777.4140625,117803.578125,80552.203125,1453145,-7577721.5
P8,-1.51582653984406e-07,93.2194519042969,153,0.609277486801147,78.2854080200195,3.66700839996338,0.714074730873108,1.38711965084076,80.5826950073242,310073.5625,124508.203125,110289.40625,184834.46875,105986.5078125,3016384.5,-18568156
O1,-5.14583220478926e-08,50.7336120605469,2294,0.0221157856285572,20.1571979522705,3.96938037872314,0.87340921163559,1.3967672586441,822.25048828125,64124.9609375,30304.103515625,22881.70703125,66901.546875,50976.2265625,782696.1875,-3521011.5
O2,-5.86385553447144e-08,57.0135154724121,2769,0.020589929074049,15.9456911087036,4.07914543151855,1.02575325965881,1.50371026992798,297.9931640625,46405.765625,22066.76953125,18834.8046875,53213.6484375,50374.78125,610404.125,-2404245
