Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-1.7551676023686e-07,508.671295166016,57,8.92405796051025,1656.921875,10.8420162200928,0.194935917854309,1.14643406867981,162.995132446289,9153184,861352.8125,526855.375,280305.1875,127747.390625,63480328,-742838464
AF4,5.26550287816008e-08,712.428771972656,60,11.8738126754761,551.991943359375,57.4419631958008,0.304448336362839,1.18916380405426,72.9234619140625,2396552.75,597250.8125,484315.59375,241153.84375,110851.984375,21135130,-228139968
F7,-1.11692486370885e-07,382.658508300781,63,6.07394456863403,399.513336181641,14.9067583084106,0.33831912279129,1.25737965106964,8.7448263168335,1380375.5,307001.8125,364971.5625,210032.3125,114645.765625,15286016,-150725680
F3,-1.72325542280305e-07,207.549194335938,3058,0.0678708925843239,267.896331787109,6.10377788543701,0.400820344686508,1.32475745677948,235.804244995117,1643644.5,223783.84375,184410.984375,190348.875,124123.578125,10260107,-89356720
F4,-5.66440476745811e-08,316.616668701172,26304,0.012036825530231,576.968566894531,6.78870677947998,0.362715303897858,1.25511264801025,9.59351825714111,2769818.75,536925.4375,506737.96875,365580.75,191834.75,22078238,-214337216
F8,1.95461851149048e-07,833.064453125,104,8.01023483276367,930.918518066406,50.6379547119141,0.280374228954315,1.22669875621796,51.4609451293945,4071121.25,686720.8125,522860.3125,349466.125,180048.953125,35637444,-403824352
FC5,-1.59560697987615e-09,148.000274658203,17632,0.00839384458959103,245.599975585938,4.17053747177124,0.502545535564423,1.33462715148926,77.9280014038086,1038329.9375,244166.421875,238147.734375,286877.6875,188407.5,9399554,-76716624
FC6,1.83494801575534e-08,306.813049316406,43,7.13518714904785,297.5390625,8.85981464385986,0.468073964118958,1.35093986988068,9.702880859375,1482677,287535.375,202824.65625,273314.1875,205439.046875,11413162,-100583712
T7,-2.87209243055031e-08,255.993621826172,22069,0.0115996925160289,375.434631347656,7.00432062149048,0.402763187885284,1.28311121463776,14.7403049468994,1525926.5,378981.90625,394150.9375,298432.0625,150876.21875,14379504,-130484400
T8,-1.10096877392607e-07,649.158081054688,20513,0.0316461808979511,1061.2568359375,31.1468410491943,0.258347451686859,1.1443886756897,8.58955478668213,5122566,527196.75,937103.1875,322947.78125,144044.6875,40599672,-482864832
P7,-6.70154918225307e-08,779.484741210938,93,8.38155651092529,783.285034179688,70.1543045043945,0.278779953718185,1.17592072486877,130.617736816406,2887398,606808.75,553234.9375,333319.875,125600.453125,29969086,-342630496
P8,-6.24281213390532e-08,531.946350097656,85,6.25819253921509,763.287841796875,12.2695398330688,0.3035669028759,1.15314245223999,104.393867492676,3417048.5,777746.375,778967.5,345209.4375,142107.46875,29212628,-300354304
O1,2.99974090012256e-07,308.306579589844,17954,0.0171720273792744,624.225463867188,6.52280712127686,0.292181104421616,1.2232494354248,213.29020690918,4123871,518489.53125,285788.84375,296726.3125,123111.8515625,23884778,-235249392
O2,-1.92270633192493e-07,652.348266601562,234,2.78781318664551,1059.57373046875,17.2208881378174,0.236928775906563,1.17272174358368,72.1107711791992,8229625.5,1100779.625,301991.6875,256653.90625,130085.671875,40535988,-431819200
