Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,2.7985450401502e-08,470.12060546875,40,11.7530155181885,478.73779296875,27.38889503479,0.201622515916824,1.17525911331177,20.2204551696777,3775479,419629.84375,82501.53125,69732.796875,44002.546875,18335364,-198157824
AF4,-6.14308675039865e-08,501.776885986328,1109,0.45245885848999,283.788940429688,62.214298248291,0.219107642769814,1.22349619865417,18.8203029632568,2111113.25,250900.265625,56494.76953125,53038.28125,31253.435546875,10857678,-115930992
F7,-2.43330049443102e-08,522.876342773438,73,7.16268968582153,248.064361572266,74.1210174560547,0.243671506643295,1.25029063224792,20.827112197876,1635574.75,218496.8125,53660.953125,58068.93359375,37065.77734375,9509395,-105995696
F3,6.83119205646676e-09,743.304321289062,62,11.9887790679932,618.008666992188,76.0376205444336,0.176635041832924,1.20015215873718,11.272665977478,4062602.25,293087.4375,65572.796875,77696.84375,44090.4375,23665998,-293481504
F4,1.61954105237783e-07,763.756591796875,74,10.3210353851318,1338.83410644531,27.4623260498047,0.180030912160873,1.13035082817078,11.7187414169312,10657848,780737.5625,188411.359375,175797.1875,86249,51271696,-615448128
F8,-1.34030983645061e-07,810.2275390625,2282,0.355051517486572,1134.06884765625,41.0218887329102,0.154814705252647,1.13726222515106,5.37093734741211,7950940.5,468355.0625,118300.59375,107700.421875,55030.453125,43392856,-536888384
FC5,-1.01321042222935e-07,812.217956542969,99,8.20422172546387,418.730285644531,190.964233398438,0.200292617082596,1.31247961521149,11.3691740036011,1704811.25,182338.984375,47023.765625,62725.91796875,45943,16020522,-207484352
FC6,3.39066481558348e-08,540.938415527344,60,9.01564025878906,533.535949707031,51.4155654907227,0.202707871794701,1.06645405292511,122.213455200195,3727009.5,318610.5,173104.203125,140282.5625,33162.73828125,20409274,-233957712
T7,4.06879756553735e-08,473.581787109375,73,6.48742151260376,221.776458740234,75.1945495605469,0.264779567718506,1.32010090351105,18.9194164276123,1339690.875,117331.09375,46787.15234375,65733.96875,43353.9140625,8485674,-94524664
T8,-3.63000580705375e-08,589.969482421875,330,1.78778636455536,598.086364746094,48.7699127197266,0.15188592672348,1.25434446334839,47.6269416809082,3513022.25,112215.046875,41658.95703125,51196.4140625,35363.5,22879476,-282064320
P7,3.66989603151069e-08,363.942810058594,2096,0.173636838793755,125.355903625488,74.624870300293,0.386262983083725,1.35420989990234,17.7361297607422,957728.875,104159.734375,35539.1953125,78483.96875,56456.53125,4798434.5,-45558380
P8,7.33979206302138e-08,761.330993652344,93,8.186354637146,689.929748535156,73.4468231201172,0.25139856338501,1.27964508533478,14.0551929473877,4565924.5,343185.4375,124046.4765625,200840.0625,117426.0703125,26425274,-322034880
O1,-2.64870749333568e-07,865.888305664062,101,8.57315158843994,1622.87194824219,20.7622871398926,0.19226185977459,1.19973134994507,12.5003051757812,11266123,1036411.9375,203360.90625,242052.375,137615.171875,62187344,-731095168
O2,1.15681501711151e-07,244.996337890625,2095,0.116943359375,84.2366638183594,24.3165435791016,0.587250947952271,1.37310612201691,16.6870002746582,575927.4375,116750.234375,61163.1875,128695.2734375,93387.875,3222886.25,-24186910
