Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,6.36248245200477e-08,71.6974258422852,23038,0.00311213755048811,49.0581207275391,3.33020853996277,1.21391308307648,1.69819402694702,326.346038818359,119498.53125,69607.21875,34733.14453125,193126.171875,35174.3515625,1878435.25,-8961476
AF4,1.09897428046679e-07,71.6786499023438,4760,0.0150585398077965,67.1766128540039,3.56148958206177,1.09528291225433,1.40770852565765,870.716247558594,130526.4765625,68728.6484375,35331.6015625,511158.03125,64286.9375,2573048,-13315996
F7,-7.29990148329307e-08,64.2725143432617,23383,0.00274868565611541,47.9058609008789,3.25879788398743,1.15560662746429,1.43455410003662,388.462554931641,72788,30479.21484375,21488.34375,373274.875,69696.78125,1837281,-8791209
F3,5.61516522168404e-08,74.7366027832031,23038,0.00324405776336789,44.2939567565918,3.03471207618713,1.29544174671173,1.71022510528564,355.379119873047,105503.96875,63883.6796875,25635.9453125,194001.296875,27507.58203125,1699418.75,-7599021
F4,2.15406927850381e-08,144.267288208008,131,1.10127699375153,178.348297119141,3.05760598182678,0.874628186225891,1.36420452594757,44.2783279418945,680192.6875,371250.625,179109.828125,833378.5625,166718.65625,6831156,-43400036
F8,-3.19520296443443e-07,154.974945068359,15588,0.0099419392645359,270.297149658203,2.80022621154785,0.80929046869278,1.16427564620972,396.971801757812,925798,627658,249764.09375,1570907.75,146020.5,10357729,-69579328
FC5,1.40413405347317e-07,92.6999053955078,31215,0.00296972296200693,173.47119140625,2.75038075447083,0.914250016212463,1.34278547763824,796.804809570312,555315.5625,490295.8125,182186.265625,962136.5,153810.84375,6659826,-40854848
FC6,2.67264166353698e-08,67.8244705200195,6513,0.0104137063026428,52.4881858825684,3.19619703292847,1.1068629026413,1.4287257194519,395.663116455078,102924.875,22896.984375,17310.4765625,379645.375,68379.625,2009205.875,-10167260
T7,1.61954105237783e-07,151.964385986328,18410,0.00825444795191288,201.471298217773,2.92447781562805,0.901315093040466,1.26039254665375,478.326324462891,492748.375,445099.6875,268922.71875,1262463.75,184661.65625,7719171,-48554776
T8,-7.57913269922028e-08,97.8887710571289,9300,0.010525674559176,150.777786254883,2.52239871025085,0.969980418682098,1.19252455234528,607.000183105469,317016.84375,294020.5,71622.0625,1290365.25,85095.78125,5777799,-34600664
P7,1.8429260251196e-07,118.542282104492,20197,0.00586930150166154,152.883010864258,2.65750122070312,0.985708653926849,1.31957030296326,210.905731201172,487204.125,305883.15625,145794.4375,1028463.3125,128065.0390625,5868962.5,-34649220
P8,-4.06879756553735e-08,154.359344482422,1539,0.100298471748829,221.181350708008,3.04826259613037,0.855239450931549,1.24394834041595,203.618255615234,749764.5,520080.84375,225096.578125,1283600.25,171607.9375,8521415,-55311608
O1,5.52229586503472e-08,63.5848693847656,23411,0.00271602533757687,48.8769493103027,3.08379125595093,1.15385544300079,1.36445677280426,407.340515136719,50815.203125,28345.91015625,20053.83203125,432753.125,73502.8203125,1872628.5,-9043172
O2,1.09697975148038e-08,86.3225402832031,25648,0.0033656635787338,129.565734863281,2.45235681533813,1.02038991451263,1.20779526233673,705.015808105469,205738.65625,166570.609375,55095.609375,1215436.375,91685.234375,4970366,-28871408
