Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-2.67484455582595e-16,365.0014,16081,0.0226976804925067,608.636185557063,11.7379065924957,0.513715314663638,1.80533968621531,0.720818043153316,1181153.2227297,201799.771402693,105518.692335453,162790.681374951,49154.6943560611,23617826.9915948,-248289354.595194
AF4,-8.26229762799573e-16,1721.2804,1727,0.99668812970469,5857.45051503057,38.9791287444132,0.122768206788408,1.63789909275754,20.1570217787707,5491056.00906411,293694.347934947,118816.443025737,197210.709530611,103785.037252072,232653445.389688,-3388513867.36842
F7,1.75856169298024e-14,1964.9579,133,14.7741195488722,7303.52989195978,56.8729391312804,0.0926798695012721,1.34690134847982,14.0213409504026,4725396.40887043,285332.335121918,176193.673504956,302899.875902544,136184.541409158,279761210.440928,-4332399343.00757
F3,2.8641641093883e-14,4245,283,15,57979.7237598698,32.8114642628999,0.0430591261938282,1.29651372569702,6.1920756574321,13524128.2402004,887863.389307587,390951.611972408,519798.328181868,161802.586922301,2474303032.08052,-43039446057.1268
F4,6.88029460748565e-16,1693.6306,151,11.2160966887417,13863.6630558189,20.8123127409434,0.0728924037349461,1.25998639870615,13.128420457296,17946747.4438114,579569.007331637,237717.713425886,314003.388036288,148675.686878305,536599631.525816,-8086258658.23494
F8,2.24352587119902e-14,1809.3121,130,13.9177853846154,12819.5527974092,20.5873401364475,0.0989021896450385,1.30541704273746,13.7207088531585,23711660.6694645,1393107.79720051,511520.743878943,546902.482228275,186384.239712417,494965687.154232,-7376747633.56084
FC5,-8.32173861812519e-16,432.154,13889,0.0311148390812874,814.959432382361,8.27954561896806,0.327022667768512,1.41438294671128,1.21352522549062,2482064.60162356,331505.866178921,180229.501698386,398396.681153897,222168.190384271,31603294.2184309,-331634351.508506
FC6,-4.95737857679744e-15,877.1462,38076,0.0230367212942536,1594.39279449094,92.3230017378734,0.169553394499283,1.49258089625307,0.195749950924644,1448714.44085677,100054.179026212,64256.0027645839,160676.680695843,117215.690369448,62619897.9870234,-870657713.007127
T7,6.91744522631657e-15,1022.4853,37444,0.0273070531994445,3629.70785366742,28.4653544532707,0.182450454484537,1.4198056478158,91.4887351752144,1896019.56683604,488632.461172059,368281.667754778,555433.015533405,259698.561271379,159156255.2963,-2195843583.31452
T8,9.22301263096322e-15,471.7398,32870,0.0143516823851536,750.507326954062,14.0438743616368,0.28343527661734,1.56290268136812,0.630264591546577,646306.630911453,136573.712591579,106532.558006393,188005.055946506,120110.916784083,29775513.5784665,-334112694.627911
P7,5.59042512167625e-15,715.4804,37554,0.0190520423922884,1515.72251869445,24.8312683591381,0.229631809473808,1.39849311141693,133.728681435022,910134.978273501,246840.77944569,192185.209819099,377715.877008726,206996.771341445,77624784.812795,-1006152623.69762
P8,-4.33919227945099e-16,837.2892,515,1.62580427184466,5884.80116529257,8.04144745174636,0.140309257831843,1.40773150527204,134.982704295455,3896835.68570178,668212.034116954,393093.205382327,563771.510654457,201007.952843636,239421813.043894,-3172988203.12273
O1,-8.61894356877252e-17,428.1709,37607,0.0113854043130268,610.998669320529,19.4082037308524,0.308509828935883,1.43773848276455,0.285843577737825,809030.748907602,154540.081008491,102808.484708012,250930.307130814,157509.41683541,24111072.9371036,-266854586.367315
O2,6.98580236496545e-15,242.8802,37525,0.00647249033977348,266.687059850606,14.071988805716,0.517264457840962,1.64238952263089,1.44969831559597,406010.141743929,98842.963811859,66220.3278833186,171142.949586479,125151.335339471,11207847.9460725,-107945654.320823
