Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,1.79288886478001e-15,659.8715,19096,0.034555482823628,2075.50856129661,10.1893879957734,0.130735337040173,1.19948403756404,12.7904976329296,7935333.2028597,568187.338408594,167146.128276099,133084.55905149,75521.7752084002,79491150.6452004,-957826377.829002
AF4,5.84397809519725e-15,442.436,6829,0.0647878166642261,937.047849336991,19.8704470615902,0.142075707428184,1.31333020025439,83.7549046179892,2620586.17346858,257903.07467562,85831.4319501384,64862.285512172,41022.1733752444,36105822.300455,-425830289.595946
F7,-1.5410076691064e-15,441.0257,13722,0.0321400451829179,597.655852352493,29.8919601435793,0.166311269501512,1.38315838688629,120.321287358257,458839.114500854,103279.367684122,64439.0937467411,65272.6854005615,45348.6868218212,22942065.1838476,-278770587.670996
F3,-1.59647818684831e-14,238.4617,708,0.336810310734463,276.512104360164,18.175218278278,0.265285146138604,1.44839346927918,201.262593150743,358511.056849505,252884.121153069,43639.9563095038,61288.7888501525,44977.0434664506,10874968.335514,-114465383.357652
F4,-9.7780428762971e-16,512.1795,413,1.24014406779661,1166.87101370038,11.1221441311203,0.198539750121536,1.30229742543491,95.5652436623309,2930103.38261832,522453.296516995,191883.965253809,183666.031178694,121961.280130391,44913246.1681261,-510156308.94137
F8,8.0096734199455e-16,305.1284,23015,0.0132578057788399,536.954422004714,8.531119224901,0.211103187233016,1.33298038365649,246.037021590048,1617516.96910862,240721.149055508,95120.4330472398,90438.4546314099,64325.7442203111,20978161.1220904,-218068380.672878
FC5,2.87768693464276e-15,437.4361,165,2.65112787878788,688.000808726375,19.8171074614524,0.181342967220882,1.39682353175933,172.282674599191,686862.725134698,108415.358326397,62928.5161706255,84938.3885658763,68134.9329850258,26419593.6582388,-304154536.341421
FC6,7.43012376618321e-16,231.795,22850,0.0101442013129103,226.246887431113,12.5588858827305,0.267551905951562,1.4359459110246,56.0347659792407,410624.657008424,54369.5951823178,35300.3244423461,57666.0424767131,49472.8817096705,8675085.15343243,-84694986.2080102
T7,-1.6910961691833e-15,342.564,238,1.43934453781513,261.553030720233,29.5063915920585,0.324942686815618,1.37487825169846,138.018610711821,377663.355937289,135225.546891249,90364.1704055002,112711.207673476,79977.2617279735,10129226.8452674,-105334895.188135
T8,2.84796643957802e-15,849.3589,279,3.04429713261649,1377.66990445817,61.6557015545308,0.143509370942082,1.29277880571329,97.3537156276052,942349.203911586,98318.0397738332,234009.311025107,115764.415946875,70328.7238156912,52702886.4874681,-719442207.577775
P7,-1.93108916683102e-15,248.2049,236,1.0517156779661,209.771024975122,21.4154072127037,0.31042086340527,1.37965781090468,323.257522762729,322452.907155148,130600.768501262,66130.1655203917,82195.7538353786,56641.9234569051,8109441.45755545,-80690815.0405293
P8,-1.20368005012168e-15,466.4102,261,1.7870122605364,402.480831303672,45.0527278862669,0.35777852205326,1.32475102745603,101.93640492007,581978.942069209,211544.699448387,276390.843832831,228268.130529536,142420.328033923,15920230.4949462,-172348815.395703
O1,4.27975128932153e-16,615.2561,665,0.925197142857143,1064.77546253716,40.3415620195512,0.267609073378923,1.37087494481781,67.2428181610331,831927.437361503,115169.788242098,77293.1815815576,371146.036377882,221198.834911316,40854720.2904326,-505266602.345693
O2,2.46865862131437e-15,326.4102,234,1.39491538461538,275.402791288375,28.6837043858311,0.318723074050657,1.39695007789359,136.257053983051,396164.686521799,85870.1818183041,61623.9190791636,117517.71517872,86583.1732871956,10539468.8920112,-110489368.298678
