Channel,Mean,Peak_to_Peak,Peak_to_Peak_Time,Peak_to_Peak_Slope,Signal_Power,Kurtosis,Mobility,Complexity,LAR,Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,WT_Energy,WT_Entropy
AF3,-5.90374575892838e-08,268.814514160156,23,11.6875877380371,152.422378540039,19.7576599121094,0.417912304401398,1.36175119876862,263.236907958984,1107796.75,191017.9375,82586.375,92881.515625,90788.203125,5832340,-50513256
AF4,1.62552460380994e-08,104.772521972656,156,0.671618759632111,32.9706077575684,18.077844619751,0.557867825031281,1.36919605731964,83.5145645141602,195767.015625,60048.11328125,39332.703125,42261.828125,29995.68359375,1262214.75,-7909835.5
F7,-1.59560697987615e-09,137.976364135742,338,0.408214092254639,59.6673851013184,5.27019214630127,0.902254462242126,1.41538619995117,68.9142913818359,198729.015625,78992.203125,76880.46875,170089.546875,186532.71875,2285865,-12546539
F3,-5.26550287816008e-08,159.979019165039,22188,0.00721015967428684,67.7205810546875,9.8259916305542,0.717158019542694,1.38749623298645,240.266906738281,314126.4375,112563.640625,85505.140625,130888.421875,124499.203125,2594329.5,-16051078
F4,1.62751902621494e-07,219.949096679688,7725,0.0284723751246929,291.074310302734,5.38475561141968,0.569710373878479,1.3887939453125,44.7830657958984,1854225.75,356314.21875,166233.734375,344464.9375,354129.59375,11138592,-91966456
F8,5.74418486110062e-08,323.020202636719,4198,0.0769462138414383,210.133712768555,18.9792346954346,0.445924907922745,1.37714064121246,30.6066246032715,1299870.875,175486.21875,98885.953125,156231.3125,147915.09375,8070066.5,-73264744
FC5,0,208.766937255859,28,7.45596218109131,45.726375579834,71.4088821411133,0.755464792251587,1.43542408943176,38.6036376953125,235289.296875,35936.78125,31628.51953125,86424.1171875,100491.265625,1749811.25,-12518754
FC6,7.4993522503064e-08,249.707214355469,1723,0.144925832748413,158.444473266602,27.3675289154053,0.392637342214584,1.39640212059021,61.2155647277832,1297530.625,73186.859375,32061.24609375,87336.578125,84896.09375,6061668,-57129704
T7,6.70154918225307e-08,122.953704833984,23,5.34581327438354,48.5206146240234,5.81020259857178,0.994466423988342,1.44039630889893,90.4544219970703,147512.5625,46716.98828125,53570.66796875,150665.015625,195526.25,1859117.5,-9816905
T8,-6.22286719931253e-08,867.231689453125,134,6.47187805175781,410.556091308594,224.300567626953,0.31790417432785,1.42931890487671,14.8816299438477,607676.75,55969.48828125,57563.81640625,126179.9609375,166682.0625,15705015,-213586448
P7,-9.09495980749853e-08,86.6540222167969,4141,0.0209258683025837,31.6816253662109,6.54690551757812,0.780588328838348,1.36580443382263,277.574554443359,123403.609375,40416.09765625,59583.15234375,87366.8125,60319.765625,1214360.125,-6374861
P8,1.99450873594742e-08,140.814758300781,18,7.82304191589355,51.1867179870605,6.95611429214478,0.836374819278717,1.3930641412735,66.1343688964844,192402.484375,93853.4609375,83458.5234375,136889.53125,127534.140625,1965043.125,-10870282
O1,-2.87209243055031e-08,564.491333007812,48,11.760235786438,608.773071289062,32.010425567627,0.223747596144676,1.33840703964233,12.9378871917725,3787480,180286.25,64376.49609375,107417.65625,99302.1640625,23436928,-262007232
O2,1.75516756684146e-08,90.1777801513672,18,5.00987672805786,26.7177867889404,6.82086181640625,0.910120844841003,1.43653333187103,121.528251647949,97693.9140625,29853.64453125,27153.775390625,74297.6015625,86351.9765625,1023706.9375,-5057524.5
